 i-sweep         i(Vin)          i(Vout)         i(Vbias)        i(v1)           i(v2)           v(vbp)          v(vcn)         
 5.62000000e-07  5.62000000e-07  5.25998725e-07  1.00819193e-06  9.96746660e-07  1.52274454e-06  6.96033804e-01  7.27560309e-01 
 5.63000000e-07  5.63000000e-07  5.26880857e-07  1.00819192e-06  9.96748593e-07  1.52362860e-06  6.96033805e-01  7.27560311e-01 
 5.64000000e-07  5.64000000e-07  5.27762781e-07  1.00819193e-06  9.96750533e-07  1.52451247e-06  6.96033804e-01  7.27560311e-01 
 5.65000000e-07  5.65000000e-07  5.28644534e-07  1.00819193e-06  9.96752469e-07  1.52539615e-06  6.96033804e-01  7.27560312e-01 
 5.66000000e-07  5.66000000e-07  5.29526096e-07  1.00819191e-06  9.96754371e-07  1.52627963e-06  6.96033806e-01  7.27560311e-01 
 5.67000000e-07  5.67000000e-07  5.30407480e-07  1.00819193e-06  9.96756324e-07  1.52716295e-06  6.96033804e-01  7.27560309e-01 
 5.68000000e-07  5.68000000e-07  5.31288670e-07  1.00819192e-06  9.96758232e-07  1.52804605e-06  6.96033805e-01  7.27560310e-01 
 5.69000000e-07  5.69000000e-07  5.32169670e-07  1.00819191e-06  9.96760145e-07  1.52892897e-06  6.96033805e-01  7.27560310e-01 
 5.70000000e-07  5.70000000e-07  5.33050486e-07  1.00819191e-06  9.96762058e-07  1.52981170e-06  6.96033806e-01  7.27560310e-01 
 5.71000000e-07  5.71000000e-07  5.33931129e-07  1.00819193e-06  9.96763992e-07  1.53069427e-06  6.96033804e-01  7.27560314e-01 
 5.72000000e-07  5.72000000e-07  5.34811560e-07  1.00819192e-06  9.96765895e-07  1.53157661e-06  6.96033805e-01  7.27560309e-01 
 5.73000000e-07  5.73000000e-07  5.35691809e-07  1.00819193e-06  9.96767815e-07  1.53245879e-06  6.96033804e-01  7.27560312e-01 
 5.74000000e-07  5.74000000e-07  5.36571887e-07  1.00819191e-06  9.96769696e-07  1.53334074e-06  6.96033805e-01  7.27560309e-01 
 5.75000000e-07  5.75000000e-07  5.37451770e-07  1.00819192e-06  9.96771606e-07  1.53422253e-06  6.96033805e-01  7.27560314e-01 
 5.76000000e-07  5.76000000e-07  5.38331458e-07  1.00819191e-06  9.96773492e-07  1.53510411e-06  6.96033806e-01  7.27560309e-01 
 5.77000000e-07  5.77000000e-07  5.39210964e-07  1.00819191e-06  9.96775389e-07  1.53598551e-06  6.96033805e-01  7.27560310e-01 
 5.78000000e-07  5.78000000e-07  5.40090285e-07  1.00819191e-06  9.96777283e-07  1.53686673e-06  6.96033805e-01  7.27560313e-01 
 5.79000000e-07  5.79000000e-07  5.40969422e-07  1.00819192e-06  9.96779173e-07  1.53774775e-06  6.96033805e-01  7.27560309e-01 
 5.80000000e-07  5.80000000e-07  5.41848369e-07  1.00819192e-06  9.96781065e-07  1.53862859e-06  6.96033804e-01  7.27560312e-01 
 5.81000000e-07  5.81000000e-07  5.42727122e-07  1.00819191e-06  9.96782932e-07  1.53950921e-06  6.96033806e-01  7.27560309e-01 
 5.82000000e-07  5.82000000e-07  5.43605685e-07  1.00819191e-06  9.96784811e-07  1.54038965e-06  6.96033806e-01  7.27560312e-01 
 5.83000000e-07  5.83000000e-07  5.44484065e-07  1.00819192e-06  9.96786703e-07  1.54126992e-06  6.96033804e-01  7.27560311e-01 
 5.84000000e-07  5.84000000e-07  5.45362264e-07  1.00819190e-06  9.96788552e-07  1.54214997e-06  6.96033806e-01  7.27560311e-01 
 5.85000000e-07  5.85000000e-07  5.46240260e-07  1.00819192e-06  9.96790446e-07  1.54302986e-06  6.96033804e-01  7.27560313e-01 
 5.86000000e-07  5.86000000e-07  5.47118072e-07  1.00819191e-06  9.96792297e-07  1.54390952e-06  6.96033806e-01  7.27560308e-01 
 5.87000000e-07  5.87000000e-07  5.47995690e-07  1.00819192e-06  9.96794174e-07  1.54478903e-06  6.96033804e-01  7.27560312e-01 
 5.88000000e-07  5.88000000e-07  5.48873127e-07  1.00819192e-06  9.96796032e-07  1.54566832e-06  6.96033805e-01  7.27560311e-01 
 5.89000000e-07  5.89000000e-07  5.49750380e-07  1.00819192e-06  9.96797887e-07  1.54654742e-06  6.96033805e-01  7.27560312e-01 
 5.90000000e-07  5.90000000e-07  5.50627433e-07  1.00819192e-06  9.96799740e-07  1.54742633e-06  6.96033805e-01  7.27560310e-01 
 5.91000000e-07  5.91000000e-07  5.51504300e-07  1.00819191e-06  9.96801583e-07  1.54830504e-06  6.96033805e-01  7.27560312e-01 
 5.92000000e-07  5.92000000e-07  5.52380980e-07  1.00819191e-06  9.96803436e-07  1.54918357e-06  6.96033805e-01  7.27560309e-01 
 5.93000000e-07  5.93000000e-07  5.53257467e-07  1.00819193e-06  9.96805298e-07  1.55006192e-06  6.96033804e-01  7.27560313e-01 
 5.94000000e-07  5.94000000e-07  5.54133765e-07  1.00819192e-06  9.96807129e-07  1.55094005e-06  6.96033805e-01  7.27560310e-01 
 5.95000000e-07  5.95000000e-07  5.55009878e-07  1.00819192e-06  9.96808970e-07  1.55181800e-06  6.96033805e-01  7.27560312e-01 
 5.96000000e-07  5.96000000e-07  5.55885793e-07  1.00819190e-06  9.96810790e-07  1.55269574e-06  6.96033806e-01  7.27560311e-01 
 5.97000000e-07  5.97000000e-07  5.56761524e-07  1.00819192e-06  9.96812638e-07  1.55357331e-06  6.96033805e-01  7.27560310e-01 
 5.98000000e-07  5.98000000e-07  5.57637058e-07  1.00819191e-06  9.96814457e-07  1.55445067e-06  6.96033806e-01  7.27560312e-01 
 5.99000000e-07  5.99000000e-07  5.58512395e-07  1.00819191e-06  9.96816285e-07  1.55532784e-06  6.96033806e-01  7.27560309e-01 
 6.00000000e-07  6.00000000e-07  5.59387555e-07  1.00819192e-06  9.96818121e-07  1.55620484e-06  6.96033805e-01  7.27560311e-01 
 6.01000000e-07  6.01000000e-07  5.60262530e-07  1.00819191e-06  9.96819933e-07  1.55708162e-06  6.96033805e-01  7.27560310e-01 
 6.02000000e-07  6.02000000e-07  5.61137309e-07  1.00819193e-06  9.96821772e-07  1.55795823e-06  6.96033804e-01  7.27560312e-01 
 6.03000000e-07  6.03000000e-07  5.62011889e-07  1.00819191e-06  9.96823569e-07  1.55883462e-06  6.96033805e-01  7.27560309e-01 
 6.04000000e-07  6.04000000e-07  5.62886280e-07  1.00819192e-06  9.96825387e-07  1.55971082e-06  6.96033805e-01  7.27560311e-01 
 6.05000000e-07  6.05000000e-07  5.63760477e-07  1.00819190e-06  9.96827184e-07  1.56058682e-06  6.96033806e-01  7.27560310e-01 
 6.06000000e-07  6.06000000e-07  5.64634490e-07  1.00819191e-06  9.96829000e-07  1.56146265e-06  6.96033805e-01  7.27560310e-01 
 6.07000000e-07  6.07000000e-07  5.65508316e-07  1.00819191e-06  9.96830805e-07  1.56233827e-06  6.96033805e-01  7.27560311e-01 
 6.08000000e-07  6.08000000e-07  5.66381939e-07  1.00819193e-06  9.96832620e-07  1.56321372e-06  6.96033804e-01  7.27560311e-01 
 6.09000000e-07  6.09000000e-07  5.67255379e-07  1.00819191e-06  9.96834398e-07  1.56408893e-06  6.96033806e-01  7.27560312e-01 
 6.10000000e-07  6.10000000e-07  5.68128618e-07  1.00819192e-06  9.96836203e-07  1.56496398e-06  6.96033805e-01  7.27560310e-01 
 6.11000000e-07  6.11000000e-07  5.69001658e-07  1.00819191e-06  9.96837993e-07  1.56583882e-06  6.96033805e-01  7.27560310e-01 
 6.12000000e-07  6.12000000e-07  5.69874519e-07  1.00819192e-06  9.96839791e-07  1.56671348e-06  6.96033805e-01  7.27560312e-01 
 6.13000000e-07  6.13000000e-07  5.70747188e-07  1.00819192e-06  9.96841576e-07  1.56758792e-06  6.96033805e-01  7.27560309e-01 
 6.14000000e-07  6.14000000e-07  5.71619669e-07  1.00819193e-06  9.96843372e-07  1.56846220e-06  6.96033804e-01  7.27560312e-01 
 6.15000000e-07  6.15000000e-07  5.72491951e-07  1.00819192e-06  9.96845154e-07  1.56933626e-06  6.96033804e-01  7.27560311e-01 
 6.16000000e-07  6.16000000e-07  5.73364034e-07  1.00819190e-06  9.96846913e-07  1.57021010e-06  6.96033806e-01  7.27560309e-01 
 6.17000000e-07  6.17000000e-07  5.74235933e-07  1.00819192e-06  9.96848698e-07  1.57108380e-06  6.96033805e-01  7.27560313e-01 
 6.18000000e-07  6.18000000e-07  5.75107642e-07  1.00819191e-06  9.96850467e-07  1.57195727e-06  6.96033805e-01  7.27560311e-01 
 6.19000000e-07  6.19000000e-07  5.75979147e-07  1.00819191e-06  9.96852236e-07  1.57283055e-06  6.96033805e-01  7.27560310e-01 
 6.20000000e-07  6.20000000e-07  5.76850463e-07  1.00819191e-06  9.96854009e-07  1.57370363e-06  6.96033805e-01  7.27560311e-01 
 6.21000000e-07  6.21000000e-07  5.77721590e-07  1.00819191e-06  9.96855777e-07  1.57457652e-06  6.96033805e-01  7.27560310e-01 
 6.22000000e-07  6.22000000e-07  5.78592521e-07  1.00819191e-06  9.96857533e-07  1.57544922e-06  6.96033805e-01  7.27560311e-01 
 6.23000000e-07  6.23000000e-07  5.79463254e-07  1.00819191e-06  9.96859297e-07  1.57632171e-06  6.96033805e-01  7.27560310e-01 
 6.24000000e-07  6.24000000e-07  5.80333802e-07  1.00819191e-06  9.96861051e-07  1.57719401e-06  6.96033806e-01  7.27560313e-01 
 6.25000000e-07  6.25000000e-07  5.81204159e-07  1.00819193e-06  9.96862829e-07  1.57806614e-06  6.96033804e-01  7.27560310e-01 
 6.26000000e-07  6.26000000e-07  5.82074309e-07  1.00819191e-06  9.96864555e-07  1.57893802e-06  6.96033806e-01  7.27560312e-01 
 6.27000000e-07  6.27000000e-07  5.82944260e-07  1.00819191e-06  9.96866307e-07  1.57980973e-06  6.96033806e-01  7.27560309e-01 
 6.28000000e-07  6.28000000e-07  5.83814026e-07  1.00819192e-06  9.96868064e-07  1.58068126e-06  6.96033805e-01  7.27560312e-01 
 6.29000000e-07  6.29000000e-07  5.84683599e-07  1.00819192e-06  9.96869813e-07  1.58155257e-06  6.96033805e-01  7.27560309e-01 
 6.30000000e-07  6.30000000e-07  5.85552986e-07  1.00819191e-06  9.96871545e-07  1.58242369e-06  6.96033805e-01  7.27560312e-01 
 6.31000000e-07  6.31000000e-07  5.86422168e-07  1.00819191e-06  9.96873277e-07  1.58329461e-06  6.96033806e-01  7.27560310e-01 
 6.32000000e-07  6.32000000e-07  5.87291154e-07  1.00819193e-06  9.96875034e-07  1.58416535e-06  6.96033804e-01  7.27560311e-01 
 6.33000000e-07  6.33000000e-07  5.88159947e-07  1.00819192e-06  9.96876766e-07  1.58503588e-06  6.96033804e-01  7.27560313e-01 
 6.34000000e-07  6.34000000e-07  5.89028554e-07  1.00819192e-06  9.96878489e-07  1.58590620e-06  6.96033805e-01  7.27560311e-01 
 6.35000000e-07  6.35000000e-07  5.89896954e-07  1.00819190e-06  9.96880203e-07  1.58677632e-06  6.96033806e-01  7.27560311e-01 
 6.36000000e-07  6.36000000e-07  5.90765159e-07  1.00819191e-06  9.96881935e-07  1.58764626e-06  6.96033805e-01  7.27560309e-01 
 6.37000000e-07  6.37000000e-07  5.91633182e-07  1.00819190e-06  9.96883655e-07  1.58851600e-06  6.96033806e-01  7.27560311e-01 
 6.38000000e-07  6.38000000e-07  5.92500998e-07  1.00819193e-06  9.96885396e-07  1.58938556e-06  6.96033804e-01  7.27560311e-01 
 6.39000000e-07  6.39000000e-07  5.93368622e-07  1.00819191e-06  9.96887099e-07  1.59025489e-06  6.96033805e-01  7.27560311e-01 
 6.40000000e-07  6.40000000e-07  5.94236051e-07  1.00819192e-06  9.96888826e-07  1.59112403e-06  6.96033804e-01  7.27560309e-01 
 6.41000000e-07  6.41000000e-07  5.95103289e-07  1.00819192e-06  9.96890533e-07  1.59199298e-06  6.96033805e-01  7.27560312e-01 
 6.42000000e-07  6.42000000e-07  5.95970320e-07  1.00819191e-06  9.96892236e-07  1.59286172e-06  6.96033805e-01  7.27560310e-01 
 6.43000000e-07  6.43000000e-07  5.96837157e-07  1.00819191e-06  9.96893945e-07  1.59373027e-06  6.96033805e-01  7.27560312e-01 
 6.44000000e-07  6.44000000e-07  5.97703803e-07  1.00819190e-06  9.96895638e-07  1.59459860e-06  6.96033806e-01  7.27560309e-01 
 6.45000000e-07  6.45000000e-07  5.98570249e-07  1.00819192e-06  9.96897365e-07  1.59546678e-06  6.96033804e-01  7.27560312e-01 
 6.46000000e-07  6.46000000e-07  5.99436506e-07  1.00819192e-06  9.96899056e-07  1.59633473e-06  6.96033805e-01  7.27560312e-01 
 6.47000000e-07  6.47000000e-07  6.00302553e-07  1.00819190e-06  9.96900740e-07  1.59720246e-06  6.96033806e-01  7.27560308e-01 
 6.48000000e-07  6.48000000e-07  6.01168415e-07  1.00819193e-06  9.96902463e-07  1.59807004e-06  6.96033804e-01  7.27560313e-01 
 6.49000000e-07  6.49000000e-07  6.02034079e-07  1.00819191e-06  9.96904136e-07  1.59893738e-06  6.96033805e-01  7.27560311e-01 
 6.50000000e-07  6.50000000e-07  6.02899537e-07  1.00819191e-06  9.96905831e-07  1.59980454e-06  6.96033805e-01  7.27560312e-01 
 6.51000000e-07  6.51000000e-07  6.03764802e-07  1.00819191e-06  9.96907513e-07  1.60067148e-06  6.96033806e-01  7.27560309e-01 
 6.52000000e-07  6.52000000e-07  6.04629882e-07  1.00819193e-06  9.96909215e-07  1.60153826e-06  6.96033804e-01  7.27560313e-01 
 6.53000000e-07  6.53000000e-07  6.05494758e-07  1.00819191e-06  9.96910881e-07  1.60240480e-06  6.96033805e-01  7.27560312e-01 
 6.54000000e-07  6.54000000e-07  6.06359439e-07  1.00819191e-06  9.96912561e-07  1.60327117e-06  6.96033805e-01  7.27560312e-01 
 6.55000000e-07  6.55000000e-07  6.07223926e-07  1.00819191e-06  9.96914236e-07  1.60413732e-06  6.96033805e-01  7.27560310e-01 
 6.56000000e-07  6.56000000e-07  6.08088195e-07  1.00819191e-06  9.96915919e-07  1.60500328e-06  6.96033805e-01  7.27560311e-01 
 6.57000000e-07  6.57000000e-07  6.08952284e-07  1.00819193e-06  9.96917604e-07  1.60586905e-06  6.96033804e-01  7.27560311e-01 
 6.58000000e-07  6.58000000e-07  6.09816171e-07  1.00819193e-06  9.96919272e-07  1.60673461e-06  6.96033804e-01  7.27560314e-01 
 6.59000000e-07  6.59000000e-07  6.10679860e-07  1.00819191e-06  9.96920923e-07  1.60759995e-06  6.96033805e-01  7.27560310e-01 
 6.60000000e-07  6.60000000e-07  6.11543355e-07  1.00819191e-06  9.96922587e-07  1.60846511e-06  6.96033806e-01  7.27560313e-01 
 6.61000000e-07  6.61000000e-07  6.12406650e-07  1.00819191e-06  9.96924246e-07  1.60933006e-06  6.96033806e-01  7.27560311e-01 
 6.62000000e-07  6.62000000e-07  6.13269741e-07  1.00819191e-06  9.96925918e-07  1.61019482e-06  6.96033805e-01  7.27560309e-01 
 6.63000000e-07  6.63000000e-07  6.14132638e-07  1.00819192e-06  9.96927582e-07  1.61105938e-06  6.96033804e-01  7.27560311e-01 
 6.64000000e-07  6.64000000e-07  6.14995335e-07  1.00819192e-06  9.96929232e-07  1.61192374e-06  6.96033805e-01  7.27560312e-01 
 6.65000000e-07  6.65000000e-07  6.15857831e-07  1.00819191e-06  9.96930883e-07  1.61278788e-06  6.96033805e-01  7.27560310e-01 
 6.66000000e-07  6.66000000e-07  6.16720140e-07  1.00819191e-06  9.96932528e-07  1.61365183e-06  6.96033806e-01  7.27560311e-01 
 6.67000000e-07  6.67000000e-07  6.17582245e-07  1.00819192e-06  9.96934185e-07  1.61451559e-06  6.96033805e-01  7.27560312e-01 
 6.68000000e-07  6.68000000e-07  6.18444151e-07  1.00819192e-06  9.96935828e-07  1.61537915e-06  6.96033805e-01  7.27560312e-01 
 6.69000000e-07  6.69000000e-07  6.19305849e-07  1.00819192e-06  9.96937478e-07  1.61624250e-06  6.96033805e-01  7.27560312e-01 
 6.70000000e-07  6.70000000e-07  6.20167357e-07  1.00819191e-06  9.96939114e-07  1.61710564e-06  6.96033805e-01  7.27560310e-01 
 6.71000000e-07  6.71000000e-07  6.21028661e-07  1.00819193e-06  9.96940770e-07  1.61796860e-06  6.96033804e-01  7.27560312e-01 
 6.72000000e-07  6.72000000e-07  6.21889763e-07  1.00819190e-06  9.96942381e-07  1.61883131e-06  6.96033806e-01  7.27560309e-01 
 6.73000000e-07  6.73000000e-07  6.22750681e-07  1.00819191e-06  9.96944022e-07  1.61969387e-06  6.96033805e-01  7.27560311e-01 
 6.74000000e-07  6.74000000e-07  6.23611387e-07  1.00819191e-06  9.96945655e-07  1.62055621e-06  6.96033805e-01  7.27560310e-01 
 6.75000000e-07  6.75000000e-07  6.24471896e-07  1.00819191e-06  9.96947287e-07  1.62141835e-06  6.96033805e-01  7.27560312e-01 
 6.76000000e-07  6.76000000e-07  6.25332204e-07  1.00819192e-06  9.96948920e-07  1.62228029e-06  6.96033805e-01  7.27560310e-01 
 6.77000000e-07  6.77000000e-07  6.26192319e-07  1.00819193e-06  9.96950552e-07  1.62314204e-06  6.96033804e-01  7.27560312e-01 
 6.78000000e-07  6.78000000e-07  6.27052223e-07  1.00819191e-06  9.96952160e-07  1.62400355e-06  6.96033805e-01  7.27560309e-01 
 6.79000000e-07  6.79000000e-07  6.27911934e-07  1.00819193e-06  9.96953803e-07  1.62486490e-06  6.96033804e-01  7.27560313e-01 
 6.80000000e-07  6.80000000e-07  6.28771447e-07  1.00819191e-06  9.96955402e-07  1.62572601e-06  6.96033805e-01  7.27560311e-01 
 6.81000000e-07  6.81000000e-07  6.29630742e-07  1.00819191e-06  9.96957022e-07  1.62658693e-06  6.96033805e-01  7.27560308e-01 
 6.82000000e-07  6.82000000e-07  6.30489859e-07  1.00819191e-06  9.96958631e-07  1.62744766e-06  6.96033805e-01  7.27560310e-01 
 6.83000000e-07  6.83000000e-07  6.31348774e-07  1.00819191e-06  9.96960237e-07  1.62830818e-06  6.96033806e-01  7.27560310e-01 
 6.84000000e-07  6.84000000e-07  6.32207479e-07  1.00819192e-06  9.96961861e-07  1.62916851e-06  6.96033805e-01  7.27560312e-01 
 6.85000000e-07  6.85000000e-07  6.33065984e-07  1.00819192e-06  9.96963463e-07  1.63002862e-06  6.96033805e-01  7.27560309e-01 
 6.86000000e-07  6.86000000e-07  6.33924296e-07  1.00819191e-06  9.96965062e-07  1.63088853e-06  6.96033805e-01  7.27560312e-01 
 6.87000000e-07  6.87000000e-07  6.34782397e-07  1.00819193e-06  9.96966682e-07  1.63174825e-06  6.96033804e-01  7.27560311e-01 
 6.88000000e-07  6.88000000e-07  6.35640305e-07  1.00819192e-06  9.96968271e-07  1.63260775e-06  6.96033805e-01  7.27560311e-01 
 6.89000000e-07  6.89000000e-07  6.36498003e-07  1.00819191e-06  9.96969868e-07  1.63346704e-06  6.96033805e-01  7.27560309e-01 
 6.90000000e-07  6.90000000e-07  6.37355519e-07  1.00819191e-06  9.96971458e-07  1.63432614e-06  6.96033805e-01  7.27560312e-01 
 6.91000000e-07  6.91000000e-07  6.38212809e-07  1.00819193e-06  9.96973075e-07  1.63518505e-06  6.96033804e-01  7.27560311e-01 
 6.92000000e-07  6.92000000e-07  6.39069906e-07  1.00819190e-06  9.96974636e-07  1.63604372e-06  6.96033806e-01  7.27560311e-01 
 6.93000000e-07  6.93000000e-07  6.39926805e-07  1.00819192e-06  9.96976247e-07  1.63690222e-06  6.96033804e-01  7.27560310e-01 
 6.94000000e-07  6.94000000e-07  6.40783508e-07  1.00819191e-06  9.96977821e-07  1.63776050e-06  6.96033805e-01  7.27560311e-01 
 6.95000000e-07  6.95000000e-07  6.41640007e-07  1.00819192e-06  9.96979411e-07  1.63861858e-06  6.96033805e-01  7.27560312e-01 
 6.96000000e-07  6.96000000e-07  6.42496294e-07  1.00819191e-06  9.96980980e-07  1.63947644e-06  6.96033806e-01  7.27560308e-01 
 6.97000000e-07  6.97000000e-07  6.43352386e-07  1.00819192e-06  9.96982580e-07  1.64033414e-06  6.96033805e-01  7.27560313e-01 
 6.98000000e-07  6.98000000e-07  6.44208274e-07  1.00819192e-06  9.96984157e-07  1.64119160e-06  6.96033804e-01  7.27560311e-01 
 6.99000000e-07  6.99000000e-07  6.45063967e-07  1.00819191e-06  9.96985717e-07  1.64204886e-06  6.96033806e-01  7.27560313e-01 
 7.00000000e-07  7.00000000e-07  6.45919449e-07  1.00819191e-06  9.96987293e-07  1.64290591e-06  6.96033805e-01  7.27560310e-01 
 7.01000000e-07  7.01000000e-07  6.46774733e-07  1.00819192e-06  9.96988877e-07  1.64376278e-06  6.96033805e-01  7.27560312e-01 
 7.02000000e-07  7.02000000e-07  6.47629816e-07  1.00819191e-06  9.96990433e-07  1.64461942e-06  6.96033806e-01  7.27560311e-01 
 7.03000000e-07  7.03000000e-07  6.48484690e-07  1.00819192e-06  9.96992013e-07  1.64547587e-06  6.96033805e-01  7.27560311e-01 
 7.04000000e-07  7.04000000e-07  6.49339365e-07  1.00819191e-06  9.96993569e-07  1.64633210e-06  6.96033805e-01  7.27560311e-01 
 7.05000000e-07  7.05000000e-07  6.50193842e-07  1.00819193e-06  9.96995153e-07  1.64718816e-06  6.96033804e-01  7.27560313e-01 
 7.06000000e-07  7.06000000e-07  6.51048108e-07  1.00819190e-06  9.96996686e-07  1.64804396e-06  6.96033806e-01  7.27560310e-01 
 7.07000000e-07  7.07000000e-07  6.51902170e-07  1.00819192e-06  9.96998264e-07  1.64889961e-06  6.96033805e-01  7.27560309e-01 
 7.08000000e-07  7.08000000e-07  6.52756036e-07  1.00819192e-06  9.96999814e-07  1.64975503e-06  6.96033805e-01  7.27560312e-01 
 7.09000000e-07  7.09000000e-07  6.53609700e-07  1.00819191e-06  9.97001361e-07  1.65061023e-06  6.96033805e-01  7.27560311e-01 
 7.10000000e-07  7.10000000e-07  6.54463156e-07  1.00819192e-06  9.97002925e-07  1.65146525e-06  6.96033805e-01  7.27560310e-01 
 7.11000000e-07  7.11000000e-07  6.55316413e-07  1.00819191e-06  9.97004468e-07  1.65232005e-06  6.96033805e-01  7.27560311e-01 
 7.12000000e-07  7.12000000e-07  6.56169471e-07  1.00819192e-06  9.97006023e-07  1.65317466e-06  6.96033805e-01  7.27560312e-01 
 7.13000000e-07  7.13000000e-07  6.57022312e-07  1.00819192e-06  9.97007572e-07  1.65402905e-06  6.96033805e-01  7.27560310e-01 
 7.14000000e-07  7.14000000e-07  6.57874956e-07  1.00819193e-06  9.97009121e-07  1.65488325e-06  6.96033804e-01  7.27560313e-01 
 7.15000000e-07  7.15000000e-07  6.58727400e-07  1.00819192e-06  9.97010657e-07  1.65573722e-06  6.96033805e-01  7.27560312e-01 
 7.16000000e-07  7.16000000e-07  6.59579634e-07  1.00819193e-06  9.97012203e-07  1.65659100e-06  6.96033804e-01  7.27560310e-01 
 7.17000000e-07  7.17000000e-07  6.60431663e-07  1.00819191e-06  9.97013727e-07  1.65744456e-06  6.96033805e-01  7.27560311e-01 
 7.18000000e-07  7.18000000e-07  6.61283490e-07  1.00819191e-06  9.97015261e-07  1.65829792e-06  6.96033805e-01  7.27560311e-01 
 7.19000000e-07  7.19000000e-07  6.62135115e-07  1.00819192e-06  9.97016805e-07  1.65915109e-06  6.96033805e-01  7.27560310e-01 
 7.20000000e-07  7.20000000e-07  6.62986537e-07  1.00819191e-06  9.97018320e-07  1.66000403e-06  6.96033806e-01  7.27560312e-01 
 7.21000000e-07  7.21000000e-07  6.63837753e-07  1.00819191e-06  9.97019853e-07  1.66085678e-06  6.96033805e-01  7.27560309e-01 
 7.22000000e-07  7.22000000e-07  6.64688764e-07  1.00819191e-06  9.97021383e-07  1.66170932e-06  6.96033805e-01  7.27560312e-01 
 7.23000000e-07  7.23000000e-07  6.65539570e-07  1.00819192e-06  9.97022916e-07  1.66256166e-06  6.96033805e-01  7.27560310e-01 
 7.24000000e-07  7.24000000e-07  6.66390177e-07  1.00819192e-06  9.97024442e-07  1.66341379e-06  6.96033805e-01  7.27560312e-01 
 7.25000000e-07  7.25000000e-07  6.67240570e-07  1.00819192e-06  9.97025964e-07  1.66426571e-06  6.96033804e-01  7.27560311e-01 
 7.26000000e-07  7.26000000e-07  6.68090767e-07  1.00819193e-06  9.97027492e-07  1.66511743e-06  6.96033804e-01  7.27560313e-01 
 7.27000000e-07  7.27000000e-07  6.68940746e-07  1.00819193e-06  9.97029009e-07  1.66596893e-06  6.96033804e-01  7.27560312e-01 
 7.28000000e-07  7.28000000e-07  6.69790525e-07  1.00819192e-06  9.97030517e-07  1.66682022e-06  6.96033804e-01  7.27560309e-01 
 7.29000000e-07  7.29000000e-07  6.70640116e-07  1.00819191e-06  9.97032016e-07  1.66767130e-06  6.96033806e-01  7.27560311e-01 
 7.30000000e-07  7.30000000e-07  6.71489484e-07  1.00819192e-06  9.97033546e-07  1.66852220e-06  6.96033804e-01  7.27560311e-01 
 7.31000000e-07  7.31000000e-07  6.72338656e-07  1.00819193e-06  9.97035057e-07  1.66937289e-06  6.96033804e-01  7.27560313e-01 
 7.32000000e-07  7.32000000e-07  6.73187614e-07  1.00819191e-06  9.97036548e-07  1.67022333e-06  6.96033806e-01  7.27560309e-01 
 7.33000000e-07  7.33000000e-07  6.74036377e-07  1.00819193e-06  9.97038075e-07  1.67107362e-06  6.96033804e-01  7.27560313e-01 
 7.34000000e-07  7.34000000e-07  6.74884927e-07  1.00819190e-06  9.97039544e-07  1.67192365e-06  6.96033806e-01  7.27560310e-01 
 7.35000000e-07  7.35000000e-07  6.75733274e-07  1.00819193e-06  9.97041074e-07  1.67277352e-06  6.96033804e-01  7.27560311e-01 
 7.36000000e-07  7.36000000e-07  6.76581411e-07  1.00819192e-06  9.97042562e-07  1.67362315e-06  6.96033805e-01  7.27560311e-01 
 7.37000000e-07  7.37000000e-07  6.77429348e-07  1.00819191e-06  9.97044051e-07  1.67447257e-06  6.96033806e-01  7.27560311e-01 
 7.38000000e-07  7.38000000e-07  6.78277070e-07  1.00819191e-06  9.97045552e-07  1.67532180e-06  6.96033805e-01  7.27560310e-01 
 7.39000000e-07  7.39000000e-07  6.79124604e-07  1.00819193e-06  9.97047062e-07  1.67617083e-06  6.96033804e-01  7.27560311e-01 
 7.40000000e-07  7.40000000e-07  6.79971919e-07  1.00819191e-06  9.97048534e-07  1.67701962e-06  6.96033806e-01  7.27560311e-01 
 7.41000000e-07  7.41000000e-07  6.80819028e-07  1.00819193e-06  9.97050044e-07  1.67786824e-06  6.96033804e-01  7.27560311e-01 
 7.42000000e-07  7.42000000e-07  6.81665933e-07  1.00819191e-06  9.97051508e-07  1.67871662e-06  6.96033806e-01  7.27560313e-01 
 7.43000000e-07  7.43000000e-07  6.82512626e-07  1.00819193e-06  9.97053020e-07  1.67956482e-06  6.96033804e-01  7.27560309e-01 
 7.44000000e-07  7.44000000e-07  6.83359122e-07  1.00819191e-06  9.97054483e-07  1.68041278e-06  6.96033805e-01  7.27560311e-01 
 7.45000000e-07  7.45000000e-07  6.84205400e-07  1.00819193e-06  9.97055984e-07  1.68126056e-06  6.96033804e-01  7.27560310e-01 
 7.46000000e-07  7.46000000e-07  6.85051489e-07  1.00819191e-06  9.97057450e-07  1.68210811e-06  6.96033805e-01  7.27560313e-01 
 7.47000000e-07  7.47000000e-07  6.85897357e-07  1.00819193e-06  9.97058944e-07  1.68295547e-06  6.96033804e-01  7.27560311e-01 
 7.48000000e-07  7.48000000e-07  6.86743025e-07  1.00819191e-06  9.97060400e-07  1.68380260e-06  6.96033805e-01  7.27560311e-01 
 7.49000000e-07  7.49000000e-07  6.87588479e-07  1.00819192e-06  9.97061882e-07  1.68464954e-06  6.96033805e-01  7.27560311e-01 
