 i-sweep         i(Vin)          i(Vout)         i(Vbias)        i(v1)           i(v2)           v(Vbp)          v(Vcn)         
 5.62000000e-07  5.62000000e-07  1.53468810e-06  1.00819192e-06  7.10542736e-15  1.53427040e-06  6.96033804e-01  7.27560312e-01 
 5.63000000e-07  5.63000000e-07  1.53559344e-06  1.00819190e-06  3.55271368e-15  1.53517547e-06  6.96033806e-01  7.27560312e-01 
 5.64000000e-07  5.64000000e-07  1.53649865e-06  1.00819192e-06  3.55271368e-15  1.53608040e-06  6.96033805e-01  7.27560309e-01 
 5.65000000e-07  5.65000000e-07  1.53740369e-06  1.00819193e-06  0.00000000e+00  1.53698518e-06  6.96033804e-01  7.27560313e-01 
 5.66000000e-07  5.66000000e-07  1.53830853e-06  1.00819192e-06  3.55271368e-15  1.53788976e-06  6.96033804e-01  7.27560309e-01 
 5.67000000e-07  5.67000000e-07  1.53921324e-06  1.00819192e-06  3.55271368e-15  1.53879419e-06  6.96033804e-01  7.27560312e-01 
 5.68000000e-07  5.68000000e-07  1.54011778e-06  1.00819193e-06  0.00000000e+00  1.53969845e-06  6.96033804e-01  7.27560311e-01 
 5.69000000e-07  5.69000000e-07  1.54102211e-06  1.00819191e-06  3.55271368e-15  1.54060252e-06  6.96033806e-01  7.27560309e-01 
 5.70000000e-07  5.70000000e-07  1.54192634e-06  1.00819193e-06  0.00000000e+00  1.54150648e-06  6.96033804e-01  7.27560312e-01 
 5.71000000e-07  5.71000000e-07  1.54283035e-06  1.00819192e-06  3.55271368e-15  1.54241024e-06  6.96033804e-01  7.27560310e-01 
 5.72000000e-07  5.72000000e-07  1.54373421e-06  1.00819191e-06  3.55271368e-15  1.54331382e-06  6.96033806e-01  7.27560310e-01 
 5.73000000e-07  5.73000000e-07  1.54463791e-06  1.00819191e-06  0.00000000e+00  1.54421725e-06  6.96033805e-01  7.27560310e-01 
 5.74000000e-07  5.74000000e-07  1.54554144e-06  1.00819191e-06  7.10542736e-15  1.54512052e-06  6.96033805e-01  7.27560312e-01 
 5.75000000e-07  5.75000000e-07  1.54644481e-06  1.00819192e-06  3.55271368e-15  1.54602361e-06  6.96033805e-01  7.27560311e-01 
 5.76000000e-07  5.76000000e-07  1.54734801e-06  1.00819192e-06  7.10542736e-15  1.54692655e-06  6.96033805e-01  7.27560313e-01 
 5.77000000e-07  5.77000000e-07  1.54825103e-06  1.00819191e-06  7.10542736e-15  1.54782930e-06  6.96033805e-01  7.27560310e-01 
 5.78000000e-07  5.78000000e-07  1.54915388e-06  1.00819191e-06  3.55271368e-15  1.54873189e-06  6.96033806e-01  7.27560310e-01 
 5.79000000e-07  5.79000000e-07  1.55005660e-06  1.00819192e-06  7.10542736e-15  1.54963433e-06  6.96033804e-01  7.27560312e-01 
 5.80000000e-07  5.80000000e-07  1.55095912e-06  1.00819192e-06  3.55271368e-15  1.55053659e-06  6.96033805e-01  7.27560310e-01 
 5.81000000e-07  5.81000000e-07  1.55186146e-06  1.00819190e-06  3.55271368e-15  1.55143866e-06  6.96033806e-01  7.27560312e-01 
 5.82000000e-07  5.82000000e-07  1.55276366e-06  1.00819191e-06  7.10542736e-15  1.55234059e-06  6.96033806e-01  7.27560310e-01 
 5.83000000e-07  5.83000000e-07  1.55366570e-06  1.00819191e-06  0.00000000e+00  1.55324235e-06  6.96033805e-01  7.27560312e-01 
 5.84000000e-07  5.84000000e-07  1.55456754e-06  1.00819191e-06  1.06581410e-14  1.55414394e-06  6.96033805e-01  7.27560310e-01 
 5.85000000e-07  5.85000000e-07  1.55546924e-06  1.00819192e-06  0.00000000e+00  1.55504537e-06  6.96033805e-01  7.27560311e-01 
 5.86000000e-07  5.86000000e-07  1.55637075e-06  1.00819191e-06  7.10542736e-15  1.55594661e-06  6.96033806e-01  7.27560312e-01 
 5.87000000e-07  5.87000000e-07  1.55727211e-06  1.00819192e-06  3.55271368e-15  1.55684770e-06  6.96033805e-01  7.27560312e-01 
 5.88000000e-07  5.88000000e-07  1.55817328e-06  1.00819191e-06  3.55271368e-15  1.55774861e-06  6.96033806e-01  7.27560310e-01 
 5.89000000e-07  5.89000000e-07  1.55907432e-06  1.00819193e-06  7.10542736e-15  1.55864938e-06  6.96033804e-01  7.27560313e-01 
 5.90000000e-07  5.90000000e-07  1.55997515e-06  1.00819192e-06  3.55271368e-15  1.55954994e-06  6.96033805e-01  7.27560312e-01 
 5.91000000e-07  5.91000000e-07  1.56087581e-06  1.00819191e-06  3.55271368e-15  1.56045034e-06  6.96033805e-01  7.27560310e-01 
 5.92000000e-07  5.92000000e-07  1.56177635e-06  1.00819193e-06  3.55271368e-15  1.56135060e-06  6.96033804e-01  7.27560314e-01 
 5.93000000e-07  5.93000000e-07  1.56267667e-06  1.00819191e-06  0.00000000e+00  1.56225065e-06  6.96033805e-01  7.27560308e-01 
 5.94000000e-07  5.94000000e-07  1.56357684e-06  1.00819192e-06  0.00000000e+00  1.56315056e-06  6.96033805e-01  7.27560311e-01 
 5.95000000e-07  5.95000000e-07  1.56447683e-06  1.00819191e-06  3.55271368e-15  1.56405029e-06  6.96033805e-01  7.27560310e-01 
 5.96000000e-07  5.96000000e-07  1.56537666e-06  1.00819191e-06  3.55271368e-15  1.56494984e-06  6.96033806e-01  7.27560310e-01 
 5.97000000e-07  5.97000000e-07  1.56627632e-06  1.00819192e-06  3.55271368e-15  1.56584925e-06  6.96033804e-01  7.27560310e-01 
 5.98000000e-07  5.98000000e-07  1.56717583e-06  1.00819193e-06  3.55271368e-15  1.56674848e-06  6.96033804e-01  7.27560312e-01 
 5.99000000e-07  5.99000000e-07  1.56807513e-06  1.00819191e-06  3.55271368e-15  1.56764752e-06  6.96033805e-01  7.27560312e-01 
 6.00000000e-07  6.00000000e-07  1.56897429e-06  1.00819193e-06  7.10542736e-15  1.56854641e-06  6.96033804e-01  7.27560312e-01 
 6.01000000e-07  6.01000000e-07  1.56987325e-06  1.00819191e-06  3.55271368e-15  1.56944511e-06  6.96033806e-01  7.27560312e-01 
 6.02000000e-07  6.02000000e-07  1.57077207e-06  1.00819191e-06  7.10542736e-15  1.57034366e-06  6.96033805e-01  7.27560311e-01 
 6.03000000e-07  6.03000000e-07  1.57167072e-06  1.00819192e-06  3.55271368e-15  1.57124203e-06  6.96033805e-01  7.27560311e-01 
 6.04000000e-07  6.04000000e-07  1.57256918e-06  1.00819191e-06  3.55271368e-15  1.57214022e-06  6.96033805e-01  7.27560310e-01 
 6.05000000e-07  6.05000000e-07  1.57346747e-06  1.00819191e-06  3.55271368e-15  1.57303825e-06  6.96033805e-01  7.27560312e-01 
 6.06000000e-07  6.06000000e-07  1.57436560e-06  1.00819192e-06  7.10542736e-15  1.57393612e-06  6.96033805e-01  7.27560311e-01 
 6.07000000e-07  6.07000000e-07  1.57526357e-06  1.00819192e-06  0.00000000e+00  1.57483381e-06  6.96033805e-01  7.27560312e-01 
 6.08000000e-07  6.08000000e-07  1.57616135e-06  1.00819191e-06  0.00000000e+00  1.57573132e-06  6.96033805e-01  7.27560312e-01 
 6.09000000e-07  6.09000000e-07  1.57705897e-06  1.00819192e-06  3.55271368e-15  1.57662868e-06  6.96033804e-01  7.27560310e-01 
 6.10000000e-07  6.10000000e-07  1.57795639e-06  1.00819191e-06  0.00000000e+00  1.57752584e-06  6.96033806e-01  7.27560311e-01 
 6.11000000e-07  6.11000000e-07  1.57885366e-06  1.00819191e-06  0.00000000e+00  1.57842284e-06  6.96033805e-01  7.27560309e-01 
 6.12000000e-07  6.12000000e-07  1.57975076e-06  1.00819191e-06  0.00000000e+00  1.57931968e-06  6.96033806e-01  7.27560312e-01 
 6.13000000e-07  6.13000000e-07  1.58064771e-06  1.00819193e-06  3.55271368e-15  1.58021635e-06  6.96033804e-01  7.27560311e-01 
 6.14000000e-07  6.14000000e-07  1.58154444e-06  1.00819190e-06  3.55271368e-15  1.58111282e-06  6.96033806e-01  7.27560310e-01 
 6.15000000e-07  6.15000000e-07  1.58244104e-06  1.00819193e-06  3.55271368e-15  1.58200916e-06  6.96033804e-01  7.27560310e-01 
 6.16000000e-07  6.16000000e-07  1.58333744e-06  1.00819191e-06  3.55271368e-15  1.58290529e-06  6.96033805e-01  7.27560310e-01 
 6.17000000e-07  6.17000000e-07  1.58423367e-06  1.00819191e-06  0.00000000e+00  1.58380126e-06  6.96033806e-01  7.27560309e-01 
 6.18000000e-07  6.18000000e-07  1.58512975e-06  1.00819192e-06  3.55271368e-15  1.58469707e-06  6.96033805e-01  7.27560310e-01 
 6.19000000e-07  6.19000000e-07  1.58602564e-06  1.00819192e-06  3.55271368e-15  1.58559270e-06  6.96033805e-01  7.27560313e-01 
 6.20000000e-07  6.20000000e-07  1.58692135e-06  1.00819190e-06  7.10542736e-15  1.58648814e-06  6.96033806e-01  7.27560310e-01 
 6.21000000e-07  6.21000000e-07  1.58781691e-06  1.00819191e-06  0.00000000e+00  1.58738342e-06  6.96033805e-01  7.27560310e-01 
 6.22000000e-07  6.22000000e-07  1.58871230e-06  1.00819193e-06  3.55271368e-15  1.58827855e-06  6.96033804e-01  7.27560314e-01 
 6.23000000e-07  6.23000000e-07  1.58960750e-06  1.00819192e-06  3.55271368e-15  1.58917348e-06  6.96033805e-01  7.27560312e-01 
 6.24000000e-07  6.24000000e-07  1.59050252e-06  1.00819192e-06  7.10542736e-15  1.59006825e-06  6.96033804e-01  7.27560310e-01 
 6.25000000e-07  6.25000000e-07  1.59139738e-06  1.00819192e-06  3.55271368e-15  1.59096283e-06  6.96033805e-01  7.27560312e-01 
 6.26000000e-07  6.26000000e-07  1.59229205e-06  1.00819191e-06  7.10542736e-15  1.59185724e-06  6.96033805e-01  7.27560310e-01 
 6.27000000e-07  6.27000000e-07  1.59318657e-06  1.00819191e-06  0.00000000e+00  1.59275149e-06  6.96033805e-01  7.27560311e-01 
 6.28000000e-07  6.28000000e-07  1.59408090e-06  1.00819192e-06  7.10542736e-15  1.59364556e-06  6.96033805e-01  7.27560310e-01 
 6.29000000e-07  6.29000000e-07  1.59497506e-06  1.00819191e-06  7.10542736e-15  1.59453945e-06  6.96033806e-01  7.27560310e-01 
 6.30000000e-07  6.30000000e-07  1.59586905e-06  1.00819191e-06  3.55271368e-15  1.59543318e-06  6.96033805e-01  7.27560310e-01 
 6.31000000e-07  6.31000000e-07  1.59676288e-06  1.00819192e-06  3.55271368e-15  1.59632674e-06  6.96033804e-01  7.27560314e-01 
 6.32000000e-07  6.32000000e-07  1.59765651e-06  1.00819192e-06  3.55271368e-15  1.59722010e-06  6.96033805e-01  7.27560310e-01 
 6.33000000e-07  6.33000000e-07  1.59854997e-06  1.00819191e-06  3.55271368e-15  1.59811330e-06  6.96033806e-01  7.27560312e-01 
 6.34000000e-07  6.34000000e-07  1.59944327e-06  1.00819191e-06  3.55271368e-15  1.59900632e-06  6.96033805e-01  7.27560310e-01 
 6.35000000e-07  6.35000000e-07  1.60033638e-06  1.00819191e-06  3.55271368e-15  1.59989917e-06  6.96033806e-01  7.27560311e-01 
 6.36000000e-07  6.36000000e-07  1.60122934e-06  1.00819193e-06  3.55271368e-15  1.60079187e-06  6.96033804e-01  7.27560312e-01 
 6.37000000e-07  6.37000000e-07  1.60212208e-06  1.00819190e-06  3.55271368e-15  1.60168435e-06  6.96033806e-01  7.27560311e-01 
 6.38000000e-07  6.38000000e-07  1.60301471e-06  1.00819193e-06  7.10542736e-15  1.60257671e-06  6.96033804e-01  7.27560311e-01 
 6.39000000e-07  6.39000000e-07  1.60390711e-06  1.00819192e-06  0.00000000e+00  1.60346884e-06  6.96033805e-01  7.27560313e-01 
 6.40000000e-07  6.40000000e-07  1.60479934e-06  1.00819191e-06  3.55271368e-15  1.60436081e-06  6.96033805e-01  7.27560310e-01 
 6.41000000e-07  6.41000000e-07  1.60569141e-06  1.00819191e-06  3.55271368e-15  1.60525262e-06  6.96033805e-01  7.27560311e-01 
 6.42000000e-07  6.42000000e-07  1.60658329e-06  1.00819190e-06  7.10542736e-15  1.60614423e-06  6.96033806e-01  7.27560311e-01 
 6.43000000e-07  6.43000000e-07  1.60747502e-06  1.00819191e-06  3.55271368e-15  1.60703569e-06  6.96033805e-01  7.27560309e-01 
 6.44000000e-07  6.44000000e-07  1.60836657e-06  1.00819192e-06  3.55271368e-15  1.60792698e-06  6.96033804e-01  7.27560312e-01 
 6.45000000e-07  6.45000000e-07  1.60925794e-06  1.00819192e-06  0.00000000e+00  1.60881808e-06  6.96033805e-01  7.27560310e-01 
 6.46000000e-07  6.46000000e-07  1.61014912e-06  1.00819190e-06  0.00000000e+00  1.60970899e-06  6.96033806e-01  7.27560313e-01 
 6.47000000e-07  6.47000000e-07  1.61104014e-06  1.00819192e-06  3.55271368e-15  1.61059975e-06  6.96033805e-01  7.27560309e-01 
 6.48000000e-07  6.48000000e-07  1.61193097e-06  1.00819191e-06  3.55271368e-15  1.61149031e-06  6.96033805e-01  7.27560311e-01 
 6.49000000e-07  6.49000000e-07  1.61282163e-06  1.00819192e-06  1.06581410e-14  1.61238072e-06  6.96033805e-01  7.27560311e-01 
 6.50000000e-07  6.50000000e-07  1.61371213e-06  1.00819192e-06  3.55271368e-15  1.61327095e-06  6.96033805e-01  7.27560312e-01 
 6.51000000e-07  6.51000000e-07  1.61460243e-06  1.00819191e-06  7.10542736e-15  1.61416098e-06  6.96033806e-01  7.27560311e-01 
 6.52000000e-07  6.52000000e-07  1.61549259e-06  1.00819193e-06  0.00000000e+00  1.61505087e-06  6.96033804e-01  7.27560312e-01 
 6.53000000e-07  6.53000000e-07  1.61638251e-06  1.00819190e-06  3.55271368e-15  1.61594053e-06  6.96033806e-01  7.27560311e-01 
 6.54000000e-07  6.54000000e-07  1.61727230e-06  1.00819193e-06  7.10542736e-15  1.61683007e-06  6.96033804e-01  7.27560311e-01 
 6.55000000e-07  6.55000000e-07  1.61816189e-06  1.00819191e-06  3.55271368e-15  1.61771939e-06  6.96033805e-01  7.27560310e-01 
 6.56000000e-07  6.56000000e-07  1.61905131e-06  1.00819191e-06  3.55271368e-15  1.61860855e-06  6.96033806e-01  7.27560310e-01 
 6.57000000e-07  6.57000000e-07  1.61994057e-06  1.00819191e-06  3.55271368e-15  1.61949753e-06  6.96033806e-01  7.27560312e-01 
 6.58000000e-07  6.58000000e-07  1.62082965e-06  1.00819192e-06  0.00000000e+00  1.62038635e-06  6.96033805e-01  7.27560311e-01 
 6.59000000e-07  6.59000000e-07  1.62171854e-06  1.00819191e-06  3.55271368e-15  1.62127498e-06  6.96033805e-01  7.27560312e-01 
 6.60000000e-07  6.60000000e-07  1.62260728e-06  1.00819193e-06  3.55271368e-15  1.62216344e-06  6.96033804e-01  7.27560313e-01 
 6.61000000e-07  6.61000000e-07  1.62349579e-06  1.00819191e-06  3.55271368e-15  1.62305170e-06  6.96033805e-01  7.27560311e-01 
 6.62000000e-07  6.62000000e-07  1.62438416e-06  1.00819192e-06  3.55271368e-15  1.62393980e-06  6.96033805e-01  7.27560311e-01 
 6.63000000e-07  6.63000000e-07  1.62527233e-06  1.00819191e-06  3.55271368e-15  1.62482771e-06  6.96033806e-01  7.27560312e-01 
 6.64000000e-07  6.64000000e-07  1.62616034e-06  1.00819191e-06  7.10542736e-15  1.62571545e-06  6.96033805e-01  7.27560310e-01 
 6.65000000e-07  6.65000000e-07  1.62704816e-06  1.00819190e-06  7.10542736e-15  1.62660301e-06  6.96033806e-01  7.27560313e-01 
 6.66000000e-07  6.66000000e-07  1.62793582e-06  1.00819191e-06  0.00000000e+00  1.62749041e-06  6.96033805e-01  7.27560310e-01 
 6.67000000e-07  6.67000000e-07  1.62882329e-06  1.00819191e-06  3.55271368e-15  1.62837761e-06  6.96033805e-01  7.27560313e-01 
 6.68000000e-07  6.68000000e-07  1.62971059e-06  1.00819192e-06  3.55271368e-15  1.62926465e-06  6.96033805e-01  7.27560310e-01 
 6.69000000e-07  6.69000000e-07  1.63059770e-06  1.00819191e-06  7.10542736e-15  1.63015149e-06  6.96033805e-01  7.27560311e-01 
 6.70000000e-07  6.70000000e-07  1.63148465e-06  1.00819192e-06  3.55271368e-15  1.63103817e-06  6.96033804e-01  7.27560310e-01 
 6.71000000e-07  6.71000000e-07  1.63237139e-06  1.00819191e-06  3.55271368e-15  1.63192466e-06  6.96033805e-01  7.27560312e-01 
 6.72000000e-07  6.72000000e-07  1.63325797e-06  1.00819191e-06  7.10542736e-15  1.63281097e-06  6.96033805e-01  7.27560309e-01 
 6.73000000e-07  6.73000000e-07  1.63414436e-06  1.00819191e-06  3.55271368e-15  1.63369710e-06  6.96033806e-01  7.27560311e-01 
 6.74000000e-07  6.74000000e-07  1.63503061e-06  1.00819193e-06  3.55271368e-15  1.63458308e-06  6.96033804e-01  7.27560310e-01 
 6.75000000e-07  6.75000000e-07  1.63591663e-06  1.00819191e-06  7.10542736e-15  1.63546884e-06  6.96033805e-01  7.27560311e-01 
 6.76000000e-07  6.76000000e-07  1.63680249e-06  1.00819193e-06  7.10542736e-15  1.63635445e-06  6.96033804e-01  7.27560311e-01 
 6.77000000e-07  6.77000000e-07  1.63768819e-06  1.00819193e-06  3.55271368e-15  1.63723987e-06  6.96033804e-01  7.27560312e-01 
 6.78000000e-07  6.78000000e-07  1.63857367e-06  1.00819192e-06  7.10542736e-15  1.63812510e-06  6.96033805e-01  7.27560311e-01 
 6.79000000e-07  6.79000000e-07  1.63945900e-06  1.00819191e-06  0.00000000e+00  1.63901015e-06  6.96033806e-01  7.27560308e-01 
 6.80000000e-07  6.80000000e-07  1.64034416e-06  1.00819192e-06  0.00000000e+00  1.63989505e-06  6.96033805e-01  7.27560313e-01 
 6.81000000e-07  6.81000000e-07  1.64122910e-06  1.00819191e-06  3.55271368e-15  1.64077973e-06  6.96033805e-01  7.27560309e-01 
 6.82000000e-07  6.82000000e-07  1.64211389e-06  1.00819192e-06  3.55271368e-15  1.64166426e-06  6.96033805e-01  7.27560312e-01 
 6.83000000e-07  6.83000000e-07  1.64299849e-06  1.00819192e-06  7.10542736e-15  1.64254860e-06  6.96033805e-01  7.27560310e-01 
 6.84000000e-07  6.84000000e-07  1.64388291e-06  1.00819191e-06  7.10542736e-15  1.64343276e-06  6.96033805e-01  7.27560312e-01 
 6.85000000e-07  6.85000000e-07  1.64476716e-06  1.00819192e-06  3.55271368e-15  1.64431674e-06  6.96033805e-01  7.27560311e-01 
 6.86000000e-07  6.86000000e-07  1.64565121e-06  1.00819191e-06  7.10542736e-15  1.64520053e-06  6.96033806e-01  7.27560308e-01 
 6.87000000e-07  6.87000000e-07  1.64653513e-06  1.00819192e-06  0.00000000e+00  1.64608417e-06  6.96033804e-01  7.27560313e-01 
 6.88000000e-07  6.88000000e-07  1.64741881e-06  1.00819192e-06  7.10542736e-15  1.64696760e-06  6.96033805e-01  7.27560312e-01 
 6.89000000e-07  6.89000000e-07  1.64830232e-06  1.00819191e-06  7.10542736e-15  1.64785085e-06  6.96033806e-01  7.27560311e-01 
 6.90000000e-07  6.90000000e-07  1.64918566e-06  1.00819191e-06  3.55271368e-15  1.64873392e-06  6.96033806e-01  7.27560310e-01 
 6.91000000e-07  6.91000000e-07  1.65006881e-06  1.00819191e-06  3.55271368e-15  1.64961682e-06  6.96033805e-01  7.27560309e-01 
 6.92000000e-07  6.92000000e-07  1.65095179e-06  1.00819191e-06  7.10542736e-15  1.65049954e-06  6.96033805e-01  7.27560311e-01 
 6.93000000e-07  6.93000000e-07  1.65183459e-06  1.00819191e-06  0.00000000e+00  1.65138206e-06  6.96033806e-01  7.27560311e-01 
 6.94000000e-07  6.94000000e-07  1.65271721e-06  1.00819191e-06  3.55271368e-15  1.65226442e-06  6.96033805e-01  7.27560310e-01 
 6.95000000e-07  6.95000000e-07  1.65359965e-06  1.00819191e-06  3.55271368e-15  1.65314659e-06  6.96033805e-01  7.27560311e-01 
 6.96000000e-07  6.96000000e-07  1.65448192e-06  1.00819193e-06  0.00000000e+00  1.65402860e-06  6.96033804e-01  7.27560312e-01 
 6.97000000e-07  6.97000000e-07  1.65536397e-06  1.00819191e-06  0.00000000e+00  1.65491039e-06  6.96033805e-01  7.27560313e-01 
 6.98000000e-07  6.98000000e-07  1.65624586e-06  1.00819192e-06  7.10542736e-15  1.65579203e-06  6.96033804e-01  7.27560311e-01 
 6.99000000e-07  6.99000000e-07  1.65712756e-06  1.00819192e-06  7.10542736e-15  1.65667346e-06  6.96033805e-01  7.27560310e-01 
 7.00000000e-07  7.00000000e-07  1.65800909e-06  1.00819192e-06  7.10542736e-15  1.65755473e-06  6.96033804e-01  7.27560312e-01 
 7.01000000e-07  7.01000000e-07  1.65889044e-06  1.00819192e-06  3.55271368e-15  1.65843581e-06  6.96033805e-01  7.27560311e-01 
 7.02000000e-07  7.02000000e-07  1.65977161e-06  1.00819192e-06  3.55271368e-15  1.65931671e-06  6.96033805e-01  7.27560312e-01 
 7.03000000e-07  7.03000000e-07  1.66065257e-06  1.00819191e-06  3.55271368e-15  1.66019741e-06  6.96033805e-01  7.27560309e-01 
 7.04000000e-07  7.04000000e-07  1.66153337e-06  1.00819192e-06  0.00000000e+00  1.66107796e-06  6.96033805e-01  7.27560313e-01 
 7.05000000e-07  7.05000000e-07  1.66241397e-06  1.00819191e-06  3.55271368e-15  1.66195830e-06  6.96033806e-01  7.27560311e-01 
 7.06000000e-07  7.06000000e-07  1.66329442e-06  1.00819192e-06  3.55271368e-15  1.66283848e-06  6.96033805e-01  7.27560309e-01 
 7.07000000e-07  7.07000000e-07  1.66417468e-06  1.00819193e-06  7.10542736e-15  1.66371848e-06  6.96033804e-01  7.27560313e-01 
 7.08000000e-07  7.08000000e-07  1.66505474e-06  1.00819192e-06  0.00000000e+00  1.66459826e-06  6.96033805e-01  7.27560310e-01 
 7.09000000e-07  7.09000000e-07  1.66593461e-06  1.00819191e-06  3.55271368e-15  1.66547789e-06  6.96033805e-01  7.27560313e-01 
 7.10000000e-07  7.10000000e-07  1.66681431e-06  1.00819191e-06  3.55271368e-15  1.66635732e-06  6.96033805e-01  7.27560311e-01 
 7.11000000e-07  7.11000000e-07  1.66769383e-06  1.00819192e-06  7.10542736e-15  1.66723658e-06  6.96033805e-01  7.27560314e-01 
 7.12000000e-07  7.12000000e-07  1.66857316e-06  1.00819192e-06  7.10542736e-15  1.66811565e-06  6.96033805e-01  7.27560310e-01 
 7.13000000e-07  7.13000000e-07  1.66945232e-06  1.00819193e-06  3.55271368e-15  1.66899454e-06  6.96033804e-01  7.27560312e-01 
 7.14000000e-07  7.14000000e-07  1.67033128e-06  1.00819192e-06  3.55271368e-15  1.66987324e-06  6.96033805e-01  7.27560311e-01 
 7.15000000e-07  7.15000000e-07  1.67121006e-06  1.00819193e-06  3.55271368e-15  1.67075177e-06  6.96033804e-01  7.27560312e-01 
 7.16000000e-07  7.16000000e-07  1.67208867e-06  1.00819193e-06  0.00000000e+00  1.67163011e-06  6.96033804e-01  7.27560314e-01 
 7.17000000e-07  7.17000000e-07  1.67296708e-06  1.00819192e-06  3.55271368e-15  1.67250826e-06  6.96033804e-01  7.27560311e-01 
 7.18000000e-07  7.18000000e-07  1.67384530e-06  1.00819192e-06  7.10542736e-15  1.67338622e-06  6.96033805e-01  7.27560311e-01 
 7.19000000e-07  7.19000000e-07  1.67472335e-06  1.00819191e-06  3.55271368e-15  1.67426400e-06  6.96033806e-01  7.27560311e-01 
 7.20000000e-07  7.20000000e-07  1.67560122e-06  1.00819193e-06  7.10542736e-15  1.67514162e-06  6.96033804e-01  7.27560311e-01 
 7.21000000e-07  7.21000000e-07  1.67647888e-06  1.00819191e-06  7.10542736e-15  1.67601901e-06  6.96033806e-01  7.27560312e-01 
 7.22000000e-07  7.22000000e-07  1.67735639e-06  1.00819193e-06  7.10542736e-15  1.67689626e-06  6.96033804e-01  7.27560311e-01 
 7.23000000e-07  7.23000000e-07  1.67823369e-06  1.00819192e-06  7.10542736e-15  1.67777330e-06  6.96033805e-01  7.27560312e-01 
 7.24000000e-07  7.24000000e-07  1.67911083e-06  1.00819193e-06  3.55271368e-15  1.67865018e-06  6.96033804e-01  7.27560310e-01 
 7.25000000e-07  7.25000000e-07  1.67998775e-06  1.00819191e-06  0.00000000e+00  1.67952684e-06  6.96033805e-01  7.27560312e-01 
 7.26000000e-07  7.26000000e-07  1.68086452e-06  1.00819192e-06  7.10542736e-15  1.68040335e-06  6.96033804e-01  7.27560311e-01 
 7.27000000e-07  7.27000000e-07  1.68174109e-06  1.00819191e-06  3.55271368e-15  1.68127964e-06  6.96033805e-01  7.27560313e-01 
 7.28000000e-07  7.28000000e-07  1.68261748e-06  1.00819191e-06  0.00000000e+00  1.68215577e-06  6.96033805e-01  7.27560311e-01 
 7.29000000e-07  7.29000000e-07  1.68349367e-06  1.00819191e-06  3.55271368e-15  1.68303171e-06  6.96033805e-01  7.27560311e-01 
 7.30000000e-07  7.30000000e-07  1.68436971e-06  1.00819193e-06  0.00000000e+00  1.68390748e-06  6.96033804e-01  7.27560312e-01 
 7.31000000e-07  7.31000000e-07  1.68524553e-06  1.00819192e-06  0.00000000e+00  1.68478305e-06  6.96033805e-01  7.27560314e-01 
 7.32000000e-07  7.32000000e-07  1.68612117e-06  1.00819192e-06  3.55271368e-15  1.68565843e-06  6.96033805e-01  7.27560311e-01 
 7.33000000e-07  7.33000000e-07  1.68699663e-06  1.00819192e-06  3.55271368e-15  1.68653363e-06  6.96033805e-01  7.27560312e-01 
 7.34000000e-07  7.34000000e-07  1.68787191e-06  1.00819192e-06  3.55271368e-15  1.68740864e-06  6.96033805e-01  7.27560312e-01 
 7.35000000e-07  7.35000000e-07  1.68874700e-06  1.00819193e-06  0.00000000e+00  1.68828348e-06  6.96033804e-01  7.27560312e-01 
 7.36000000e-07  7.36000000e-07  1.68962190e-06  1.00819191e-06  0.00000000e+00  1.68915810e-06  6.96033805e-01  7.27560313e-01 
 7.37000000e-07  7.37000000e-07  1.69049661e-06  1.00819191e-06  3.55271368e-15  1.69003256e-06  6.96033805e-01  7.27560309e-01 
 7.38000000e-07  7.38000000e-07  1.69137115e-06  1.00819192e-06  3.55271368e-15  1.69090684e-06  6.96033804e-01  7.27560312e-01 
 7.39000000e-07  7.39000000e-07  1.69224548e-06  1.00819192e-06  3.55271368e-15  1.69178092e-06  6.96033805e-01  7.27560310e-01 
 7.40000000e-07  7.40000000e-07  1.69311965e-06  1.00819193e-06  7.10542736e-15  1.69265483e-06  6.96033804e-01  7.27560314e-01 
 7.41000000e-07  7.41000000e-07  1.69399362e-06  1.00819192e-06  3.55271368e-15  1.69352853e-06  6.96033804e-01  7.27560312e-01 
 7.42000000e-07  7.42000000e-07  1.69486740e-06  1.00819191e-06  3.55271368e-15  1.69440205e-06  6.96033805e-01  7.27560312e-01 
 7.43000000e-07  7.43000000e-07  1.69574099e-06  1.00819191e-06  3.55271368e-15  1.69527538e-06  6.96033806e-01  7.27560312e-01 
 7.44000000e-07  7.44000000e-07  1.69661440e-06  1.00819191e-06  7.10542736e-15  1.69614854e-06  6.96033805e-01  7.27560310e-01 
 7.45000000e-07  7.45000000e-07  1.69748763e-06  1.00819191e-06  3.55271368e-15  1.69702150e-06  6.96033805e-01  7.27560311e-01 
 7.46000000e-07  7.46000000e-07  1.69836067e-06  1.00819191e-06  7.10542736e-15  1.69789428e-06  6.96033805e-01  7.27560310e-01 
 7.47000000e-07  7.47000000e-07  1.69923352e-06  1.00819191e-06  7.10542736e-15  1.69876687e-06  6.96033805e-01  7.27560313e-01 
 7.48000000e-07  7.48000000e-07  1.70010618e-06  1.00819191e-06  3.55271368e-15  1.69963928e-06  6.96033805e-01  7.27560310e-01 
 7.49000000e-07  7.49000000e-07  1.70097869e-06  1.00819192e-06  0.00000000e+00  1.70051151e-06  6.96033805e-01  7.27560313e-01 
