 v-sweep         i(VloutI)       i(VldumpI)      v(Vin)          v(Vgate)        v(d0)           i(vini)         i(vgatei)       v(vloutv)       v(vldumpv)      i(vout)         i(vdump)       
 1.53200000e+00  2.56715249e-06  2.65707280e-08  3.61713356e-01  1.14302924e+00  2.09654219e-09  2.59373816e-06 -4.92676824e-12  2.37871671e-01  2.37173433e-01  2.52102499e-06  2.88453528e-08 
 1.53300000e+00  2.56715242e-06  2.65707412e-08  3.61713353e-01  1.14302924e+00  2.09654219e-09  2.59373809e-06 -4.93074136e-12  2.37871671e-01  2.37173433e-01  2.52103818e-06  2.88545188e-08 
 1.53400000e+00  2.56715248e-06  2.65707262e-08  3.61713356e-01  1.14302924e+00  2.09654219e-09  2.59373816e-06 -4.92211335e-12  2.37871670e-01  2.37173433e-01  2.52105167e-06  2.88636386e-08 
 1.53500000e+00  2.56715240e-06  2.65707452e-08  3.61713354e-01  1.14302924e+00  2.09654219e-09  2.59373809e-06 -4.93032322e-12  2.37871672e-01  2.37173432e-01  2.52106519e-06  2.88728970e-08 
 1.53600000e+00  2.56715241e-06  2.65707450e-08  3.61713356e-01  1.14302924e+00  2.09654219e-09  2.59373809e-06 -4.92252924e-12  2.37871672e-01  2.37173433e-01  2.52107886e-06  2.88824218e-08 
 1.53700000e+00  2.56715243e-06  2.65707441e-08  3.61713358e-01  1.14302924e+00  2.09654219e-09  2.59373812e-06 -4.94021240e-12  2.37871673e-01  2.37173433e-01  2.52109282e-06  2.88920639e-08 
 1.53800000e+00  2.56715243e-06  2.65707221e-08  3.61713346e-01  1.14302924e+00  2.09654219e-09  2.59373808e-06 -4.92936617e-12  2.37871667e-01  2.37173432e-01  2.52110692e-06  2.89018089e-08 
 1.53900000e+00  2.56715256e-06  2.65707160e-08  3.61713361e-01  1.14302924e+00  2.09654219e-09  2.59373823e-06 -4.92741063e-12  2.37871671e-01  2.37173434e-01  2.52112113e-06  2.89117743e-08 
 1.54000000e+00  2.56715248e-06  2.65707426e-08  3.61713361e-01  1.14302924e+00  2.09654219e-09  2.59373816e-06 -4.93412685e-12  2.37871673e-01  2.37173435e-01  2.52113546e-06  2.89219422e-08 
 1.54100000e+00  2.56715250e-06  2.65707410e-08  3.61713361e-01  1.14302924e+00  2.09654219e-09  2.59373818e-06 -4.93360715e-12  2.37871672e-01  2.37173434e-01  2.52115010e-06  2.89323694e-08 
 1.54200000e+00  2.56715249e-06  2.65707153e-08  3.61713355e-01  1.14302924e+00  2.09654219e-09  2.59373816e-06 -4.93508041e-12  2.37871670e-01  2.37173434e-01  2.52116493e-06  2.89428002e-08 
 1.54300000e+00  2.56715241e-06  2.65707244e-08  3.61713348e-01  1.14302924e+00  2.09654219e-09  2.59373807e-06 -4.93668868e-12  2.37871669e-01  2.37173433e-01  2.52117973e-06  2.89534867e-08 
 1.54400000e+00  2.56715244e-06  2.65707193e-08  3.61713355e-01  1.14302924e+00  2.09654219e-09  2.59373811e-06 -4.93264252e-12  2.37871671e-01  2.37173435e-01  2.52119499e-06  2.89642976e-08 
 1.54500000e+00  2.56715241e-06  2.65707368e-08  3.61713351e-01  1.14302924e+00  2.09654219e-09  2.59373809e-06 -4.92963868e-12  2.37871670e-01  2.37173433e-01  2.52121022e-06  2.89754425e-08 
 1.54600000e+00  2.56715250e-06  2.65707242e-08  3.61713355e-01  1.14302924e+00  2.09654219e-09  2.59373817e-06 -4.92953978e-12  2.37871670e-01  2.37173433e-01  2.52122591e-06  2.89868574e-08 
 1.54700000e+00  2.56715244e-06  2.65707279e-08  3.61713355e-01  1.14302924e+00  2.09654219e-09  2.59373810e-06 -4.93732010e-12  2.37871672e-01  2.37173435e-01  2.52124165e-06  2.89982545e-08 
 1.54800000e+00  2.56715247e-06  2.65707289e-08  3.61713359e-01  1.14302924e+00  2.09654219e-09  2.59373814e-06 -4.92789181e-12  2.37871672e-01  2.37173435e-01  2.52125772e-06  2.90099074e-08 
 1.54900000e+00  2.56715241e-06  2.65707218e-08  3.61713352e-01  1.14302924e+00  2.09654219e-09  2.59373806e-06 -4.93228264e-12  2.37871671e-01  2.37173436e-01  2.52127395e-06  2.90219724e-08 
 1.55000000e+00  2.56715237e-06  2.65707456e-08  3.61713352e-01  1.14302924e+00  2.09654219e-09  2.59373806e-06 -4.94148698e-12  2.37871671e-01  2.37173432e-01  2.52129035e-06  2.90340800e-08 
 1.55100000e+00  2.56715241e-06  2.65707419e-08  3.61713353e-01  1.14302924e+00  2.09654219e-09  2.59373810e-06 -4.93788671e-12  2.37871671e-01  2.37173432e-01  2.52130714e-06  2.90466105e-08 
 1.55200000e+00  2.56715241e-06  2.65707218e-08  3.61713353e-01  1.14302924e+00  2.09654219e-09  2.59373808e-06 -4.93728638e-12  2.37871672e-01  2.37173435e-01  2.52132417e-06  2.90592652e-08 
 1.55300000e+00  2.56715244e-06  2.65707381e-08  3.61713357e-01  1.14302924e+00  2.09654219e-09  2.59373812e-06 -4.93307544e-12  2.37871672e-01  2.37173434e-01  2.52134129e-06  2.90720656e-08 
 1.55400000e+00  2.56715251e-06  2.65707233e-08  3.61713359e-01  1.14302924e+00  2.09654219e-09  2.59373818e-06 -4.94188779e-12  2.37871671e-01  2.37173434e-01  2.52135898e-06  2.90853812e-08 
 1.55500000e+00  2.56715237e-06  2.65707127e-08  3.61713346e-01  1.14302924e+00  2.09654219e-09  2.59373803e-06 -4.93875366e-12  2.37871669e-01  2.37173434e-01  2.52137666e-06  2.90987998e-08 
 1.55600000e+00  2.56715242e-06  2.65707124e-08  3.61713354e-01  1.14302924e+00  2.09654219e-09  2.59373807e-06 -4.92387959e-12  2.37871672e-01  2.37173435e-01  2.52139476e-06  2.91125417e-08 
 1.55700000e+00  2.56715246e-06  2.65707503e-08  3.61713354e-01  1.14302924e+00  2.09654219e-09  2.59373813e-06 -4.93547285e-12  2.37871671e-01  2.37173433e-01  2.52141328e-06  2.91267206e-08 
 1.55800000e+00  2.56715245e-06  2.65707388e-08  3.61713354e-01  1.14302924e+00  2.09654219e-09  2.59373813e-06 -4.94233161e-12  2.37871671e-01  2.37173433e-01  2.52143197e-06  2.91410380e-08 
 1.55900000e+00  2.56715249e-06  2.65707427e-08  3.61713360e-01  1.14302924e+00  2.09654219e-09  2.59373816e-06 -4.94365027e-12  2.37871673e-01  2.37173434e-01  2.52145103e-06  2.91558528e-08 
 1.56000000e+00  2.56715246e-06  2.65707403e-08  3.61713358e-01  1.14302924e+00  2.09654219e-09  2.59373813e-06 -4.93207169e-12  2.37871672e-01  2.37173433e-01  2.52147047e-06  2.91708311e-08 
 1.56100000e+00  2.56715237e-06  2.65707317e-08  3.61713348e-01  1.14302924e+00  2.09654219e-09  2.59373805e-06 -4.93448214e-12  2.37871670e-01  2.37173431e-01  2.52149006e-06  2.91862712e-08 
 1.56200000e+00  2.56715246e-06  2.65707443e-08  3.61713360e-01  1.14302924e+00  2.09654219e-09  2.59373815e-06 -4.93624763e-12  2.37871673e-01  2.37173434e-01  2.52151025e-06  2.92019564e-08 
 1.56300000e+00  2.56715237e-06  2.65707368e-08  3.61713345e-01  1.14302924e+00  2.09654219e-09  2.59373804e-06 -4.92937679e-12  2.37871668e-01  2.37173430e-01  2.52153064e-06  2.92181710e-08 
 1.56400000e+00  2.56715250e-06  2.65707399e-08  3.61713357e-01  1.14302924e+00  2.09654219e-09  2.59373817e-06 -4.93873392e-12  2.37871671e-01  2.37173433e-01  2.52155164e-06  2.92345845e-08 
 1.56500000e+00  2.56715240e-06  2.65707137e-08  3.61713352e-01  1.14302924e+00  2.09654219e-09  2.59373806e-06 -4.92935026e-12  2.37871672e-01  2.37173435e-01  2.52157292e-06  2.92513889e-08 
 1.56600000e+00  2.56715248e-06  2.65707587e-08  3.61713363e-01  1.14302924e+00  2.09654219e-09  2.59373817e-06 -4.93421785e-12  2.37871674e-01  2.37173435e-01  2.52159466e-06  2.92688114e-08 
 1.56700000e+00  2.56715242e-06  2.65707520e-08  3.61713353e-01  1.14302924e+00  2.09654219e-09  2.59373810e-06 -4.93352477e-12  2.37871670e-01  2.37173432e-01  2.52161662e-06  2.92865003e-08 
 1.56800000e+00  2.56715241e-06  2.65707247e-08  3.61713350e-01  1.14302924e+00  2.09654219e-09  2.59373808e-06 -4.93003248e-12  2.37871670e-01  2.37173433e-01  2.52163926e-06  2.93047826e-08 
 1.56900000e+00  2.56715244e-06  2.65707226e-08  3.61713354e-01  1.14302924e+00  2.09654219e-09  2.59373810e-06 -4.93687141e-12  2.37871671e-01  2.37173434e-01  2.52166232e-06  2.93232851e-08 
 1.57000000e+00  2.56715246e-06  2.65707190e-08  3.61713353e-01  1.14302924e+00  2.09654219e-09  2.59373813e-06 -4.92689115e-12  2.37871670e-01  2.37173433e-01  2.52168586e-06  2.93424733e-08 
 1.57100000e+00  2.56715238e-06  2.65707234e-08  3.61713348e-01  1.14302924e+00  2.09654219e-09  2.59373804e-06 -4.93690149e-12  2.37871670e-01  2.37173433e-01  2.52170978e-06  2.93620630e-08 
 1.57200000e+00  2.56715242e-06  2.65707439e-08  3.61713354e-01  1.14302924e+00  2.09654219e-09  2.59373810e-06 -4.92433986e-12  2.37871671e-01  2.37173433e-01  2.52173436e-06  2.93823206e-08 
 1.57300000e+00  2.56715242e-06  2.65707187e-08  3.61713351e-01  1.14302924e+00  2.09654219e-09  2.59373808e-06 -4.93334495e-12  2.37871670e-01  2.37173434e-01  2.52175943e-06  2.94028908e-08 
 1.57400000e+00  2.56715243e-06  2.65707668e-08  3.61713353e-01  1.14302924e+00  2.09654219e-09  2.59373811e-06 -4.92574382e-12  2.37871670e-01  2.37173432e-01  2.52178515e-06  2.94242355e-08 
 1.57500000e+00  2.56715251e-06  2.65707342e-08  3.61713355e-01  1.14302924e+00  2.09654219e-09  2.59373817e-06 -4.93335513e-12  2.37871670e-01  2.37173434e-01  2.52181144e-06  2.94459284e-08 
 1.57600000e+00  2.56715243e-06  2.65707158e-08  3.61713351e-01  1.14302924e+00  2.09654219e-09  2.59373810e-06 -4.92690881e-12  2.37871670e-01  2.37173432e-01  2.52183826e-06  2.94682856e-08 
 1.57700000e+00  2.56715243e-06  2.65707406e-08  3.61713352e-01  1.14302924e+00  2.09654219e-09  2.59373810e-06 -4.93033475e-12  2.37871670e-01  2.37173434e-01  2.52186573e-06  2.94914351e-08 
 1.57800000e+00  2.56715245e-06  2.65707279e-08  3.61713353e-01  1.14302924e+00  2.09654219e-09  2.59373811e-06 -4.93695326e-12  2.37871670e-01  2.37173433e-01  2.52189392e-06  2.95150286e-08 
 1.57900000e+00  2.56715244e-06  2.65707223e-08  3.61713351e-01  1.14302924e+00  2.09654219e-09  2.59373811e-06 -4.93719214e-12  2.37871669e-01  2.37173432e-01  2.52192269e-06  2.95395317e-08 
 1.58000000e+00  2.56715247e-06  2.65707338e-08  3.61713355e-01  1.14302924e+00  2.09654219e-09  2.59373813e-06 -4.93597264e-12  2.37871670e-01  2.37173434e-01  2.52195229e-06  2.95645783e-08 
 1.58100000e+00  2.56715234e-06  2.65707452e-08  3.61713345e-01  1.14302924e+00  2.09654219e-09  2.59373802e-06 -4.93458865e-12  2.37871669e-01  2.37173430e-01  2.52198249e-06  2.95904954e-08 
 1.58200000e+00  2.56715244e-06  2.65707274e-08  3.61713352e-01  1.14302924e+00  2.09654219e-09  2.59373810e-06 -4.93077020e-12  2.37871670e-01  2.37173433e-01  2.52201364e-06  2.96170022e-08 
 1.58300000e+00  2.56715246e-06  2.65707258e-08  3.61713356e-01  1.14302924e+00  2.09654219e-09  2.59373812e-06 -4.93771740e-12  2.37871672e-01  2.37173436e-01  2.52204557e-06  2.96443510e-08 
 1.58400000e+00  2.56715238e-06  2.65707589e-08  3.61713356e-01  1.14302924e+00  2.09654219e-09  2.59373808e-06 -4.93406901e-12  2.37871673e-01  2.37173433e-01  2.52207825e-06  2.96727478e-08 
 1.58500000e+00  2.56715239e-06  2.65707196e-08  3.61713353e-01  1.14302924e+00  2.09654219e-09  2.59373806e-06 -4.94177124e-12  2.37871672e-01  2.37173436e-01  2.52211188e-06  2.97017273e-08 
 1.58600000e+00  2.56715251e-06  2.65707252e-08  3.61713359e-01  1.14302924e+00  2.09654219e-09  2.59373817e-06 -4.94048300e-12  2.37871672e-01  2.37173434e-01  2.52214646e-06  2.97318437e-08 
 1.58700000e+00  2.56715247e-06  2.65707316e-08  3.61713356e-01  1.14302924e+00  2.09654219e-09  2.59373812e-06 -4.93548454e-12  2.37871672e-01  2.37173435e-01  2.52218200e-06  2.97628979e-08 
 1.58800000e+00  2.56715250e-06  2.65707165e-08  3.61713357e-01  1.14302924e+00  2.09654219e-09  2.59373816e-06 -4.94243101e-12  2.37871671e-01  2.37173435e-01  2.52221846e-06  2.97948439e-08 
 1.58900000e+00  2.56715240e-06  2.65707255e-08  3.61713351e-01  1.14302924e+00  2.09654219e-09  2.59373807e-06 -4.93821907e-12  2.37871671e-01  2.37173433e-01  2.52225589e-06  2.98278344e-08 
 1.59000000e+00  2.56715241e-06  2.65707345e-08  3.61713358e-01  1.14302924e+00  2.09654219e-09  2.59373809e-06 -4.92022241e-12  2.37871673e-01  2.37173434e-01  2.52229444e-06  2.98619831e-08 
 1.59100000e+00  2.56715236e-06  2.65707484e-08  3.61713352e-01  1.14302924e+00  2.09654219e-09  2.59373805e-06 -4.93396928e-12  2.37871672e-01  2.37173432e-01  2.52233425e-06  2.98971479e-08 
 1.59200000e+00  2.56715244e-06  2.65707447e-08  3.61713357e-01  1.14302924e+00  2.09654219e-09  2.59373812e-06 -4.93510263e-12  2.37871672e-01  2.37173432e-01  2.52237524e-06  2.99335916e-08 
 1.59300000e+00  2.56715247e-06  2.65707396e-08  3.61713356e-01  1.14302924e+00  2.09654219e-09  2.59373814e-06 -4.93389195e-12  2.37871671e-01  2.37173433e-01  2.52241749e-06  2.99713605e-08 
 1.59400000e+00  2.56715242e-06  2.65707126e-08  3.61713353e-01  1.14302924e+00  2.09654219e-09  2.59373809e-06 -4.92639603e-12  2.37871671e-01  2.37173434e-01  2.52246087e-06  3.00101846e-08 
 1.59500000e+00  2.56715242e-06  2.65707334e-08  3.61713358e-01  1.14302924e+00  2.09654219e-09  2.59373809e-06 -4.93988732e-12  2.37871673e-01  2.37173436e-01  2.52250569e-06  3.00503835e-08 
 1.59600000e+00  2.56715242e-06  2.65707325e-08  3.61713353e-01  1.14302924e+00  2.09654219e-09  2.59373810e-06 -4.93599664e-12  2.37871671e-01  2.37173433e-01  2.52255191e-06  3.00920782e-08 
 1.59700000e+00  2.56715248e-06  2.65707128e-08  3.61713354e-01  1.14302924e+00  2.09654219e-09  2.59373815e-06 -4.93811319e-12  2.37871670e-01  2.37173434e-01  2.52259966e-06  3.01351442e-08 
 1.59800000e+00  2.56715248e-06  2.65707185e-08  3.61713352e-01  1.14302924e+00  2.09654219e-09  2.59373815e-06 -4.94028425e-12  2.37871669e-01  2.37173432e-01  2.52264898e-06  3.01798977e-08 
 1.59900000e+00  2.56715243e-06  2.65707335e-08  3.61713357e-01  1.14302924e+00  2.09654219e-09  2.59373811e-06 -4.93247504e-12  2.37871672e-01  2.37173434e-01  2.52269973e-06  3.02262961e-08 
 1.60000000e+00  2.56715236e-06  2.65707361e-08  3.61713353e-01  1.14302924e+00  2.09654219e-09  2.59373805e-06 -4.93102797e-12  2.37871672e-01  2.37173433e-01  2.52275212e-06  3.02741547e-08 
 1.60100000e+00  2.56715242e-06  2.65707461e-08  3.61713356e-01  1.14302924e+00  2.09654219e-09  2.59373812e-06 -4.93726278e-12  2.37871672e-01  2.37173433e-01  2.52280648e-06  3.03239531e-08 
 1.60200000e+00  2.56715243e-06  2.65707142e-08  3.61713348e-01  1.14302924e+00  2.09654219e-09  2.59373808e-06 -4.93780423e-12  2.37871669e-01  2.37173434e-01  2.52286269e-06  3.03754142e-08 
 1.60300000e+00  2.56715246e-06  2.65707145e-08  3.61713353e-01  1.14302924e+00  2.09654219e-09  2.59373813e-06 -4.93971677e-12  2.37871670e-01  2.37173433e-01  2.52292080e-06  3.04289216e-08 
 1.60400000e+00  2.56715239e-06  2.65707464e-08  3.61713351e-01  1.14302924e+00  2.09654219e-09  2.59373807e-06 -4.93017636e-12  2.37871670e-01  2.37173432e-01  2.52298076e-06  3.04843439e-08 
 1.60500000e+00  2.56715256e-06  2.65707169e-08  3.61713362e-01  1.14302924e+00  2.09654219e-09  2.59373822e-06 -4.92503473e-12  2.37871672e-01  2.37173436e-01  2.52304312e-06  3.05419263e-08 
 1.60600000e+00  2.56715238e-06  2.65707062e-08  3.61713344e-01  1.14302924e+00  2.09654219e-09  2.59373802e-06 -4.92669302e-12  2.37871668e-01  2.37173433e-01  2.52310733e-06  3.06016581e-08 
 1.60700000e+00  2.56715255e-06  2.65707344e-08  3.61713363e-01  1.14302924e+00  2.09654219e-09  2.59373823e-06 -4.93083878e-12  2.37871672e-01  2.37173433e-01  2.52317413e-06  3.06637595e-08 
 1.60800000e+00  2.56715245e-06  2.65707147e-08  3.61713352e-01  1.14302924e+00  2.09654219e-09  2.59373810e-06 -4.92320453e-12  2.37871670e-01  2.37173435e-01  2.52324316e-06  3.07281347e-08 
 1.60900000e+00  2.56715240e-06  2.65707268e-08  3.61713354e-01  1.14302924e+00  2.09654219e-09  2.59373807e-06 -4.93411372e-12  2.37871672e-01  2.37173434e-01  2.52331469e-06  3.07951886e-08 
 1.61000000e+00  2.56715239e-06  2.65707352e-08  3.61713353e-01  1.14302924e+00  2.09654219e-09  2.59373808e-06 -4.94497685e-12  2.37871671e-01  2.37173433e-01  2.52338893e-06  3.08646726e-08 
 1.61100000e+00  2.56715250e-06  2.65707188e-08  3.61713358e-01  1.14302924e+00  2.09654219e-09  2.59373816e-06 -4.93284313e-12  2.37871672e-01  2.37173435e-01  2.52346595e-06  3.09370591e-08 
 1.61200000e+00  2.56715238e-06  2.65707523e-08  3.61713353e-01  1.14302924e+00  2.09654219e-09  2.59373806e-06 -4.93023770e-12  2.37871672e-01  2.37173434e-01  2.52354572e-06  3.10123518e-08 
 1.61300000e+00  2.56715247e-06  2.65707422e-08  3.61713357e-01  1.14302924e+00  2.09654219e-09  2.59373814e-06 -4.93332594e-12  2.37871672e-01  2.37173434e-01  2.52362863e-06  3.10904404e-08 
 1.61400000e+00  2.56715249e-06  2.65707208e-08  3.61713356e-01  1.14302924e+00  2.09654219e-09  2.59373815e-06 -4.93528785e-12  2.37871671e-01  2.37173435e-01  2.52371465e-06  3.11717834e-08 
 1.61500000e+00  2.56715240e-06  2.65707323e-08  3.61713349e-01  1.14302924e+00  2.09654219e-09  2.59373807e-06 -4.93033261e-12  2.37871669e-01  2.37173431e-01  2.52380386e-06  3.12563095e-08 
 1.61600000e+00  2.56715242e-06  2.65707156e-08  3.61713350e-01  1.14302924e+00  2.09654219e-09  2.59373809e-06 -4.92774630e-12  2.37871670e-01  2.37173434e-01  2.52389646e-06  3.13443458e-08 
 1.61700000e+00  2.56715245e-06  2.65707470e-08  3.61713354e-01  1.14302924e+00  2.09654219e-09  2.59373813e-06 -4.93820122e-12  2.37871670e-01  2.37173432e-01  2.52399286e-06  3.14359987e-08 
 1.61800000e+00  2.56715247e-06  2.65707312e-08  3.61713354e-01  1.14302924e+00  2.09654219e-09  2.59373812e-06 -4.93518950e-12  2.37871671e-01  2.37173433e-01  2.52409284e-06  3.15310231e-08 
 1.61900000e+00  2.56715245e-06  2.65707539e-08  3.61713356e-01  1.14302924e+00  2.09654219e-09  2.59373813e-06 -4.92538752e-12  2.37871671e-01  2.37173432e-01  2.52419665e-06  3.16304387e-08 
 1.62000000e+00  2.56715253e-06  2.65707150e-08  3.61713362e-01  1.14302924e+00  2.09654219e-09  2.59373818e-06 -4.91853683e-12  2.37871673e-01  2.37173438e-01  2.52430471e-06  3.17335598e-08 
 1.62100000e+00  2.56715242e-06  2.65707709e-08  3.61713359e-01  1.14302924e+00  2.09654219e-09  2.59373812e-06 -4.94247027e-12  2.37871673e-01  2.37173433e-01  2.52441676e-06  3.18411431e-08 
 1.62200000e+00  2.56715248e-06  2.65707277e-08  3.61713357e-01  1.14302924e+00  2.09654219e-09  2.59373815e-06 -4.92722641e-12  2.37871671e-01  2.37173435e-01  2.52453342e-06  3.19528617e-08 
 1.62300000e+00  2.56715238e-06  2.65707385e-08  3.61713350e-01  1.14302924e+00  2.09654219e-09  2.59373807e-06 -4.93568305e-12  2.37871670e-01  2.37173431e-01  2.52465458e-06  3.20694795e-08 
 1.62400000e+00  2.56715247e-06  2.65707298e-08  3.61713361e-01  1.14302924e+00  2.09654219e-09  2.59373815e-06 -4.92992504e-12  2.37871673e-01  2.37173435e-01  2.52478066e-06  3.21905986e-08 
 1.62500000e+00  2.56715242e-06  2.65707489e-08  3.61713354e-01  1.14302924e+00  2.09654219e-09  2.59373808e-06 -4.93017412e-12  2.37871672e-01  2.37173433e-01  2.52491162e-06  3.23169154e-08 
 1.62600000e+00  2.56715250e-06  2.65707001e-08  3.61713360e-01  1.14302924e+00  2.09654219e-09  2.59373814e-06 -4.92664645e-12  2.37871673e-01  2.37173438e-01  2.52504782e-06  3.24483942e-08 
 1.62700000e+00  2.56715239e-06  2.65707336e-08  3.61713346e-01  1.14302924e+00  2.09654219e-09  2.59373806e-06 -4.92874269e-12  2.37871668e-01  2.37173431e-01  2.52518928e-06  3.25851204e-08 
 1.62800000e+00  2.56715239e-06  2.65707342e-08  3.61713351e-01  1.14302924e+00  2.09654219e-09  2.59373805e-06 -4.92582627e-12  2.37871671e-01  2.37173434e-01  2.52533652e-06  3.27275771e-08 
 1.62900000e+00  2.56715245e-06  2.65707424e-08  3.61713356e-01  1.14302924e+00  2.09654219e-09  2.59373814e-06 -4.92759985e-12  2.37871671e-01  2.37173434e-01  2.52548966e-06  3.28758425e-08 
 1.63000000e+00  2.56715247e-06  2.65707154e-08  3.61713354e-01  1.14302924e+00  2.09654219e-09  2.59373813e-06 -4.92938945e-12  2.37871671e-01  2.37173435e-01  2.52564867e-06  3.30300267e-08 
 1.63100000e+00  2.56715243e-06  2.65707098e-08  3.61713350e-01  1.14302924e+00  2.09654219e-09  2.59373809e-06 -4.93118078e-12  2.37871669e-01  2.37173434e-01  2.52581394e-06  3.31905277e-08 
 1.63200000e+00  2.56715244e-06  2.65707224e-08  3.61713354e-01  1.14302924e+00  2.09654219e-09  2.59373810e-06 -4.93612818e-12  2.37871671e-01  2.37173434e-01  2.52598587e-06  3.33576402e-08 
 1.63300000e+00  2.56715244e-06  2.65707402e-08  3.61713356e-01  1.14302924e+00  2.09654219e-09  2.59373813e-06 -4.93354196e-12  2.37871671e-01  2.37173432e-01  2.52616444e-06  3.35314745e-08 
 1.63400000e+00  2.56715244e-06  2.65707282e-08  3.61713353e-01  1.14302924e+00  2.09654219e-09  2.59373811e-06 -4.93746507e-12  2.37871670e-01  2.37173433e-01  2.52634992e-06  3.37121300e-08 
 1.63500000e+00  2.56715247e-06  2.65707271e-08  3.61713357e-01  1.14302924e+00  2.09654219e-09  2.59373812e-06 -4.92250884e-12  2.37871672e-01  2.37173435e-01  2.52654275e-06  3.39001183e-08 
 1.63600000e+00  2.56715239e-06  2.65707357e-08  3.61713351e-01  1.14302924e+00  2.09654219e-09  2.59373807e-06 -4.93756265e-12  2.37871670e-01  2.37173432e-01  2.52674298e-06  3.40954607e-08 
 1.63700000e+00  2.56715249e-06  2.65707216e-08  3.61713360e-01  1.14302924e+00  2.09654219e-09  2.59373817e-06 -4.93145807e-12  2.37871672e-01  2.37173434e-01  2.52695096e-06  3.42985942e-08 
 1.63800000e+00  2.56715240e-06  2.65707382e-08  3.61713353e-01  1.14302924e+00  2.09654219e-09  2.59373808e-06 -4.93997840e-12  2.37871672e-01  2.37173434e-01  2.52716670e-06  3.45096787e-08 
 1.63900000e+00  2.56715257e-06  2.65707084e-08  3.61713364e-01  1.14302924e+00  2.09654219e-09  2.59373824e-06 -4.93081184e-12  2.37871672e-01  2.37173437e-01  2.52739106e-06  3.47287603e-08 
 1.64000000e+00  2.56715247e-06  2.65707438e-08  3.61713354e-01  1.14302924e+00  2.09654219e-09  2.59373812e-06 -4.93148098e-12  2.37871671e-01  2.37173434e-01  2.52762351e-06  3.49565497e-08 
 1.64100000e+00  2.56715242e-06  2.65707400e-08  3.61713352e-01  1.14302924e+00  2.09654219e-09  2.59373810e-06 -4.93739123e-12  2.37871670e-01  2.37173432e-01  2.52786464e-06  3.51930325e-08 
 1.64200000e+00  2.56715237e-06  2.65707409e-08  3.61713352e-01  1.14302924e+00  2.09654219e-09  2.59373805e-06 -4.92791227e-12  2.37871672e-01  2.37173433e-01  2.52811491e-06  3.54383012e-08 
 1.64300000e+00  2.56715247e-06  2.65707175e-08  3.61713358e-01  1.14302924e+00  2.09654219e-09  2.59373814e-06 -4.93241213e-12  2.37871672e-01  2.37173435e-01  2.52837444e-06  3.56928744e-08 
 1.64400000e+00  2.56715239e-06  2.65707315e-08  3.61713347e-01  1.14302924e+00  2.09654219e-09  2.59373804e-06 -4.94445889e-12  2.37871669e-01  2.37173434e-01  2.52864321e-06  3.59569157e-08 
 1.64500000e+00  2.56715242e-06  2.65707574e-08  3.61713355e-01  1.14302924e+00  2.09654219e-09  2.59373809e-06 -4.91924015e-12  2.37871672e-01  2.37173433e-01  2.52892184e-06  3.62305812e-08 
 1.64600000e+00  2.56715237e-06  2.65707309e-08  3.61713350e-01  1.14302924e+00  2.09654219e-09  2.59373804e-06 -4.93634134e-12  2.37871671e-01  2.37173433e-01  2.52921054e-06  3.65143045e-08 
 1.64700000e+00  2.56715247e-06  2.65707406e-08  3.61713356e-01  1.14302924e+00  2.09654219e-09  2.59373815e-06 -4.93301605e-12  2.37871671e-01  2.37173433e-01  2.52950929e-06  3.68081992e-08 
 1.64800000e+00  2.56715240e-06  2.65707219e-08  3.61713350e-01  1.14302924e+00  2.09654219e-09  2.59373805e-06 -4.92549163e-12  2.37871671e-01  2.37173434e-01  2.52981858e-06  3.71124642e-08 
 1.64900000e+00  2.56715241e-06  2.65707410e-08  3.61713352e-01  1.14302924e+00  2.09654219e-09  2.59373809e-06 -4.93046621e-12  2.37871671e-01  2.37173432e-01  2.53013854e-06  3.74275935e-08 
 1.65000000e+00  2.56715243e-06  2.65707154e-08  3.61713356e-01  1.14302924e+00  2.09654219e-09  2.59373809e-06 -4.92601894e-12  2.37871672e-01  2.37173435e-01  2.53046947e-06  3.77534697e-08 
 1.65100000e+00  2.56715240e-06  2.65707527e-08  3.61713353e-01  1.14302924e+00  2.09654219e-09  2.59373808e-06 -4.92918910e-12  2.37871671e-01  2.37173432e-01  2.53081162e-06  3.80907643e-08 
 1.65200000e+00  2.56715247e-06  2.65707194e-08  3.61713355e-01  1.14302924e+00  2.09654219e-09  2.59373813e-06 -4.93997376e-12  2.37871671e-01  2.37173434e-01  2.53116536e-06  3.84393282e-08 
 1.65300000e+00  2.56715244e-06  2.65707442e-08  3.61713356e-01  1.14302924e+00  2.09654219e-09  2.59373813e-06 -4.92212838e-12  2.37871671e-01  2.37173433e-01  2.53153053e-06  3.87996621e-08 
 1.65400000e+00  2.56715249e-06  2.65707336e-08  3.61713357e-01  1.14302924e+00  2.09654219e-09  2.59373815e-06 -4.93969814e-12  2.37871671e-01  2.37173434e-01  2.53190777e-06  3.91718764e-08 
 1.65500000e+00  2.56715242e-06  2.65707312e-08  3.61713352e-01  1.14302924e+00  2.09654219e-09  2.59373808e-06 -4.93192511e-12  2.37871671e-01  2.37173435e-01  2.53229697e-06  3.95561806e-08 
 1.65600000e+00  2.56715251e-06  2.65707110e-08  3.61713358e-01  1.14302924e+00  2.09654219e-09  2.59373816e-06 -4.92732939e-12  2.37871671e-01  2.37173436e-01  2.53269875e-06  3.99527877e-08 
