 i-sweep         i(Vin)          i(Vout)         i(Vbias)        i(v1)           i(v2)           i(vout1)        v(vbp)          v(vcn)         
 6.63000000e-07  6.63000000e-07  6.14132640e-07  1.00819192e-06  9.96927575e-07  1.61105938e-06  6.21565668e-07  6.96033805e-01  7.27560312e-01 
 6.64000000e-07  6.64000000e-07  6.14995338e-07  1.00819191e-06  9.96929224e-07  1.61192373e-06  6.22436190e-07  6.96033806e-01  7.27560310e-01 
 6.65000000e-07  6.65000000e-07  6.15857836e-07  1.00819193e-06  9.96930895e-07  1.61278790e-06  6.23306508e-07  6.96033804e-01  7.27560313e-01 
 6.66000000e-07  6.66000000e-07  6.16720138e-07  1.00819192e-06  9.96932542e-07  1.61365184e-06  6.24176624e-07  6.96033804e-01  7.27560309e-01 
 6.67000000e-07  6.67000000e-07  6.17582240e-07  1.00819191e-06  9.96934174e-07  1.61451558e-06  6.25046537e-07  6.96033806e-01  7.27560311e-01 
 6.68000000e-07  6.68000000e-07  6.18444140e-07  1.00819191e-06  9.96935825e-07  1.61537913e-06  6.25916243e-07  6.96033805e-01  7.27560310e-01 
 6.69000000e-07  6.69000000e-07  6.19305849e-07  1.00819190e-06  9.96937461e-07  1.61624247e-06  6.26785751e-07  6.96033806e-01  7.27560309e-01 
 6.70000000e-07  6.70000000e-07  6.20167354e-07  1.00819191e-06  9.96939107e-07  1.61710563e-06  6.27655049e-07  6.96033806e-01  7.27560312e-01 
 6.71000000e-07  6.71000000e-07  6.21028656e-07  1.00819191e-06  9.96940747e-07  1.61796857e-06  6.28524144e-07  6.96033806e-01  7.27560310e-01 
 6.72000000e-07  6.72000000e-07  6.21889765e-07  1.00819191e-06  9.96942386e-07  1.61883132e-06  6.29393038e-07  6.96033805e-01  7.27560310e-01 
 6.73000000e-07  6.73000000e-07  6.22750679e-07  1.00819191e-06  9.96944021e-07  1.61969386e-06  6.30261739e-07  6.96033806e-01  7.27560312e-01 
 6.74000000e-07  6.74000000e-07  6.23611379e-07  1.00819191e-06  9.96945653e-07  1.62055620e-06  6.31130213e-07  6.96033805e-01  7.27560309e-01 
 6.75000000e-07  6.75000000e-07  6.24471898e-07  1.00819192e-06  9.96947291e-07  1.62141836e-06  6.31998504e-07  6.96033805e-01  7.27560311e-01 
 6.76000000e-07  6.76000000e-07  6.25332202e-07  1.00819192e-06  9.96948918e-07  1.62228029e-06  6.32866576e-07  6.96033805e-01  7.27560310e-01 
 6.77000000e-07  6.77000000e-07  6.26192319e-07  1.00819191e-06  9.96950540e-07  1.62314203e-06  6.33734453e-07  6.96033805e-01  7.27560313e-01 
 6.78000000e-07  6.78000000e-07  6.27052227e-07  1.00819193e-06  9.96952174e-07  1.62400356e-06  6.34602120e-07  6.96033804e-01  7.27560311e-01 
 6.79000000e-07  6.79000000e-07  6.27911934e-07  1.00819191e-06  9.96953785e-07  1.62486488e-06  6.35469578e-07  6.96033805e-01  7.27560311e-01 
 6.80000000e-07  6.80000000e-07  6.28771446e-07  1.00819192e-06  9.96955411e-07  1.62572602e-06  6.36336843e-07  6.96033805e-01  7.27560312e-01 
 6.81000000e-07  6.81000000e-07  6.29630751e-07  1.00819191e-06  9.96957018e-07  1.62658694e-06  6.37203888e-07  6.96033805e-01  7.27560312e-01 
 6.82000000e-07  6.82000000e-07  6.30489861e-07  1.00819192e-06  9.96958637e-07  1.62744766e-06  6.38070738e-07  6.96033805e-01  7.27560309e-01 
 6.83000000e-07  6.83000000e-07  6.31348776e-07  1.00819192e-06  9.96960253e-07  1.62830819e-06  6.38937385e-07  6.96033804e-01  7.27560310e-01 
 6.84000000e-07  6.84000000e-07  6.32207472e-07  1.00819192e-06  9.96961862e-07  1.62916850e-06  6.39803813e-07  6.96033805e-01  7.27560312e-01 
 6.85000000e-07  6.85000000e-07  6.33065978e-07  1.00819192e-06  9.96963465e-07  1.63002861e-06  6.40670044e-07  6.96033805e-01  7.27560310e-01 
 6.86000000e-07  6.86000000e-07  6.33924294e-07  1.00819192e-06  9.96965069e-07  1.63088853e-06  6.41536077e-07  6.96033805e-01  7.27560312e-01 
 6.87000000e-07  6.87000000e-07  6.34782397e-07  1.00819191e-06  9.96966662e-07  1.63174822e-06  6.42401897e-07  6.96033806e-01  7.27560309e-01 
 6.88000000e-07  6.88000000e-07  6.35640303e-07  1.00819193e-06  9.96968286e-07  1.63260776e-06  6.43267512e-07  6.96033804e-01  7.27560314e-01 
 6.89000000e-07  6.89000000e-07  6.36498012e-07  1.00819192e-06  9.96969870e-07  1.63346705e-06  6.44132925e-07  6.96033805e-01  7.27560311e-01 
 6.90000000e-07  6.90000000e-07  6.37355514e-07  1.00819192e-06  9.96971471e-07  1.63432615e-06  6.44998133e-07  6.96033804e-01  7.27560313e-01 
 6.91000000e-07  6.91000000e-07  6.38212805e-07  1.00819190e-06  9.96973046e-07  1.63518502e-06  6.45863119e-07  6.96033806e-01  7.27560309e-01 
 6.92000000e-07  6.92000000e-07  6.39069908e-07  1.00819191e-06  9.96974645e-07  1.63604372e-06  6.46727913e-07  6.96033805e-01  7.27560312e-01 
 6.93000000e-07  6.93000000e-07  6.39926810e-07  1.00819191e-06  9.96976231e-07  1.63690221e-06  6.47592504e-07  6.96033806e-01  7.27560310e-01 
 6.94000000e-07  6.94000000e-07  6.40783515e-07  1.00819191e-06  9.96977819e-07  1.63776049e-06  6.48456885e-07  6.96033806e-01  7.27560314e-01 
 6.95000000e-07  6.95000000e-07  6.41639996e-07  1.00819193e-06  9.96979427e-07  1.63861859e-06  6.49321043e-07  6.96033804e-01  7.27560311e-01 
 6.96000000e-07  6.96000000e-07  6.42496294e-07  1.00819191e-06  9.96980988e-07  1.63947645e-06  6.50185017e-07  6.96033806e-01  7.27560312e-01 
 6.97000000e-07  6.97000000e-07  6.43352390e-07  1.00819192e-06  9.96982575e-07  1.64033413e-06  6.51048782e-07  6.96033805e-01  7.27560311e-01 
 6.98000000e-07  6.98000000e-07  6.44208281e-07  1.00819191e-06  9.96984149e-07  1.64119159e-06  6.51912335e-07  6.96033805e-01  7.27560311e-01 
 6.99000000e-07  6.99000000e-07  6.45063965e-07  1.00819192e-06  9.96985735e-07  1.64204887e-06  6.52775680e-07  6.96033804e-01  7.27560311e-01 
 7.00000000e-07  7.00000000e-07  6.45919449e-07  1.00819192e-06  9.96987302e-07  1.64290592e-06  6.53638818e-07  6.96033805e-01  7.27560312e-01 
 7.01000000e-07  7.01000000e-07  6.46774732e-07  1.00819191e-06  9.96988870e-07  1.64376277e-06  6.54501751e-07  6.96033805e-01  7.27560310e-01 
 7.02000000e-07  7.02000000e-07  6.47629808e-07  1.00819192e-06  9.96990442e-07  1.64461942e-06  6.55364473e-07  6.96033805e-01  7.27560312e-01 
 7.03000000e-07  7.03000000e-07  6.48484693e-07  1.00819191e-06  9.96991998e-07  1.64547586e-06  6.56227000e-07  6.96033806e-01  7.27560311e-01 
 7.04000000e-07  7.04000000e-07  6.49339361e-07  1.00819191e-06  9.96993574e-07  1.64633211e-06  6.57089307e-07  6.96033805e-01  7.27560309e-01 
 7.05000000e-07  7.05000000e-07  6.50193831e-07  1.00819190e-06  9.96995128e-07  1.64718813e-06  6.57951409e-07  6.96033806e-01  7.27560311e-01 
 7.06000000e-07  7.06000000e-07  6.51048113e-07  1.00819192e-06  9.96996700e-07  1.64804398e-06  6.58813317e-07  6.96033805e-01  7.27560311e-01 
 7.07000000e-07  7.07000000e-07  6.51902180e-07  1.00819192e-06  9.96998264e-07  1.64889961e-06  6.59675007e-07  6.96033805e-01  7.27560311e-01 
 7.08000000e-07  7.08000000e-07  6.52756043e-07  1.00819191e-06  9.96999812e-07  1.64975502e-06  6.60536490e-07  6.96033805e-01  7.27560312e-01 
 7.09000000e-07  7.09000000e-07  6.53609703e-07  1.00819192e-06  9.97001370e-07  1.65061024e-06  6.61397763e-07  6.96033805e-01  7.27560311e-01 
 7.10000000e-07  7.10000000e-07  6.54463163e-07  1.00819192e-06  9.97002925e-07  1.65146526e-06  6.62258830e-07  6.96033805e-01  7.27560312e-01 
 7.11000000e-07  7.11000000e-07  6.55316409e-07  1.00819192e-06  9.97004472e-07  1.65232005e-06  6.63119679e-07  6.96033805e-01  7.27560310e-01 
 7.12000000e-07  7.12000000e-07  6.56169467e-07  1.00819191e-06  9.97006014e-07  1.65317465e-06  6.63980341e-07  6.96033805e-01  7.27560311e-01 
 7.13000000e-07  7.13000000e-07  6.57022310e-07  1.00819192e-06  9.97007570e-07  1.65402905e-06  6.64840779e-07  6.96033805e-01  7.27560312e-01 
 7.14000000e-07  7.14000000e-07  6.57874956e-07  1.00819191e-06  9.97009101e-07  1.65488323e-06  6.65701018e-07  6.96033805e-01  7.27560310e-01 
 7.15000000e-07  7.15000000e-07  6.58727393e-07  1.00819192e-06  9.97010661e-07  1.65573722e-06  6.66561037e-07  6.96033804e-01  7.27560312e-01 
 7.16000000e-07  7.16000000e-07  6.59579635e-07  1.00819191e-06  9.97012181e-07  1.65659099e-06  6.67420864e-07  6.96033806e-01  7.27560311e-01 
 7.17000000e-07  7.17000000e-07  6.60431667e-07  1.00819193e-06  9.97013744e-07  1.65744458e-06  6.68280474e-07  6.96033804e-01  7.27560312e-01 
 7.18000000e-07  7.18000000e-07  6.61283490e-07  1.00819191e-06  9.97015263e-07  1.65829792e-06  6.69139869e-07  6.96033805e-01  7.27560313e-01 
 7.19000000e-07  7.19000000e-07  6.62135111e-07  1.00819191e-06  9.97016796e-07  1.65915108e-06  6.69999059e-07  6.96033805e-01  7.27560309e-01 
 7.20000000e-07  7.20000000e-07  6.62986540e-07  1.00819191e-06  9.97018329e-07  1.66000404e-06  6.70858050e-07  6.96033805e-01  7.27560312e-01 
 7.21000000e-07  7.21000000e-07  6.63837753e-07  1.00819191e-06  9.97019852e-07  1.66085677e-06  6.71716823e-07  6.96033806e-01  7.27560309e-01 
 7.22000000e-07  7.22000000e-07  6.64688768e-07  1.00819191e-06  9.97021381e-07  1.66170932e-06  6.72575391e-07  6.96033805e-01  7.27560311e-01 
 7.23000000e-07  7.23000000e-07  6.65539568e-07  1.00819192e-06  9.97022921e-07  1.66256166e-06  6.73433744e-07  6.96033804e-01  7.27560309e-01 
 7.24000000e-07  7.24000000e-07  6.66390175e-07  1.00819191e-06  9.97024433e-07  1.66341378e-06  6.74291896e-07  6.96033805e-01  7.27560311e-01 
 7.25000000e-07  7.25000000e-07  6.67240563e-07  1.00819191e-06  9.97025952e-07  1.66426569e-06  6.75149826e-07  6.96033806e-01  7.27560308e-01 
 7.26000000e-07  7.26000000e-07  6.68090761e-07  1.00819193e-06  9.97027495e-07  1.66511743e-06  6.76007561e-07  6.96033804e-01  7.27560313e-01 
 7.27000000e-07  7.27000000e-07  6.68940750e-07  1.00819192e-06  9.97029003e-07  1.66596892e-06  6.76865080e-07  6.96033804e-01  7.27560311e-01 
 7.28000000e-07  7.28000000e-07  6.69790543e-07  1.00819190e-06  9.97030497e-07  1.66682021e-06  6.77722404e-07  6.96033806e-01  7.27560313e-01 
 7.29000000e-07  7.29000000e-07  6.70640118e-07  1.00819193e-06  9.97032034e-07  1.66767132e-06  6.78579501e-07  6.96033804e-01  7.27560311e-01 
 7.30000000e-07  7.30000000e-07  6.71489484e-07  1.00819190e-06  9.97033524e-07  1.66852218e-06  6.79436387e-07  6.96033806e-01  7.27560311e-01 
 7.31000000e-07  7.31000000e-07  6.72338656e-07  1.00819192e-06  9.97035048e-07  1.66937288e-06  6.80293078e-07  6.96033805e-01  7.27560312e-01 
 7.32000000e-07  7.32000000e-07  6.73187618e-07  1.00819193e-06  9.97036562e-07  1.67022335e-06  6.81149544e-07  6.96033804e-01  7.27560312e-01 
 7.33000000e-07  7.33000000e-07  6.74036379e-07  1.00819192e-06  9.97038065e-07  1.67107361e-06  6.82005813e-07  6.96033805e-01  7.27560313e-01 
 7.34000000e-07  7.34000000e-07  6.74884921e-07  1.00819192e-06  9.97039564e-07  1.67192366e-06  6.82861857e-07  6.96033805e-01  7.27560311e-01 
 7.35000000e-07  7.35000000e-07  6.75733277e-07  1.00819191e-06  9.97041063e-07  1.67277351e-06  6.83717707e-07  6.96033805e-01  7.27560312e-01 
 7.36000000e-07  7.36000000e-07  6.76581408e-07  1.00819191e-06  9.97042557e-07  1.67362314e-06  6.84573335e-07  6.96033805e-01  7.27560310e-01 
 7.37000000e-07  7.37000000e-07  6.77429346e-07  1.00819192e-06  9.97044065e-07  1.67447258e-06  6.85428763e-07  6.96033805e-01  7.27560313e-01 
 7.38000000e-07  7.38000000e-07  6.78277074e-07  1.00819192e-06  9.97045555e-07  1.67532181e-06  6.86283974e-07  6.96033805e-01  7.27560312e-01 
 7.39000000e-07  7.39000000e-07  6.79124593e-07  1.00819191e-06  9.97047040e-07  1.67617081e-06  6.87138972e-07  6.96033806e-01  7.27560309e-01 
 7.40000000e-07  7.40000000e-07  6.79971915e-07  1.00819193e-06  9.97048550e-07  1.67701964e-06  6.87993771e-07  6.96033804e-01  7.27560313e-01 
 7.41000000e-07  7.41000000e-07  6.80819028e-07  1.00819191e-06  9.97050030e-07  1.67786823e-06  6.88848348e-07  6.96033805e-01  7.27560313e-01 
 7.42000000e-07  7.42000000e-07  6.81665927e-07  1.00819191e-06  9.97051519e-07  1.67871662e-06  6.89702717e-07  6.96033805e-01  7.27560309e-01 
 7.43000000e-07  7.43000000e-07  6.82512630e-07  1.00819192e-06  9.97053007e-07  1.67956481e-06  6.90556882e-07  6.96033805e-01  7.27560313e-01 
 7.44000000e-07  7.44000000e-07  6.83359117e-07  1.00819190e-06  9.97054476e-07  1.68041277e-06  6.91410829e-07  6.96033806e-01  7.27560309e-01 
 7.45000000e-07  7.45000000e-07  6.84205409e-07  1.00819192e-06  9.97055970e-07  1.68126055e-06  6.92264575e-07  6.96033805e-01  7.27560312e-01 
 7.46000000e-07  7.46000000e-07  6.85051482e-07  1.00819191e-06  9.97057445e-07  1.68210810e-06  6.93118094e-07  6.96033805e-01  7.27560312e-01 
 7.47000000e-07  7.47000000e-07  6.85897350e-07  1.00819193e-06  9.97058944e-07  1.68295547e-06  6.93971408e-07  6.96033804e-01  7.27560312e-01 
 7.48000000e-07  7.48000000e-07  6.86743022e-07  1.00819192e-06  9.97060406e-07  1.68380260e-06  6.94824518e-07  6.96033805e-01  7.27560312e-01 
 7.49000000e-07  7.49000000e-07  6.87588480e-07  1.00819191e-06  9.97061877e-07  1.68464953e-06  6.95677413e-07  6.96033805e-01  7.27560310e-01 
 7.50000000e-07  7.50000000e-07  6.88433730e-07  1.00819192e-06  9.97063360e-07  1.68549626e-06  6.96530094e-07  6.96033805e-01  7.27560311e-01 
 7.51000000e-07  7.51000000e-07  6.89278771e-07  1.00819191e-06  9.97064820e-07  1.68634277e-06  6.97382562e-07  6.96033805e-01  7.27560311e-01 
 7.52000000e-07  7.52000000e-07  6.90123620e-07  1.00819191e-06  9.97066291e-07  1.68718908e-06  6.98234832e-07  6.96033805e-01  7.27560311e-01 
 7.53000000e-07  7.53000000e-07  6.90968236e-07  1.00819192e-06  9.97067765e-07  1.68803518e-06  6.99086866e-07  6.96033805e-01  7.27560310e-01 
 7.54000000e-07  7.54000000e-07  6.91812666e-07  1.00819192e-06  9.97069227e-07  1.68888107e-06  6.99938714e-07  6.96033805e-01  7.27560311e-01 
 7.55000000e-07  7.55000000e-07  6.92656885e-07  1.00819191e-06  9.97070678e-07  1.68972674e-06  7.00790340e-07  6.96033805e-01  7.27560310e-01 
 7.56000000e-07  7.56000000e-07  6.93500898e-07  1.00819192e-06  9.97072155e-07  1.69057222e-06  7.01641760e-07  6.96033804e-01  7.27560312e-01 
 7.57000000e-07  7.57000000e-07  6.94344690e-07  1.00819192e-06  9.97073611e-07  1.69141747e-06  7.02492952e-07  6.96033805e-01  7.27560310e-01 
 7.58000000e-07  7.58000000e-07  6.95188280e-07  1.00819191e-06  9.97075057e-07  1.69226252e-06  7.03343940e-07  6.96033806e-01  7.27560311e-01 
 7.59000000e-07  7.59000000e-07  6.96031666e-07  1.00819192e-06  9.97076524e-07  1.69310737e-06  7.04194716e-07  6.96033805e-01  7.27560310e-01 
 7.60000000e-07  7.60000000e-07  6.96874848e-07  1.00819192e-06  9.97077983e-07  1.69395201e-06  7.05045289e-07  6.96033804e-01  7.27560313e-01 
 7.61000000e-07  7.61000000e-07  6.97717814e-07  1.00819192e-06  9.97079429e-07  1.69479642e-06  7.05895639e-07  6.96033805e-01  7.27560311e-01 
 7.62000000e-07  7.62000000e-07  6.98560584e-07  1.00819191e-06  9.97080866e-07  1.69564062e-06  7.06745787e-07  6.96033806e-01  7.27560310e-01 
 7.63000000e-07  7.63000000e-07  6.99403129e-07  1.00819193e-06  9.97082333e-07  1.69648464e-06  7.07595708e-07  6.96033804e-01  7.27560313e-01 
 7.64000000e-07  7.64000000e-07  7.00245486e-07  1.00819192e-06  9.97083777e-07  1.69732844e-06  7.08445439e-07  6.96033804e-01  7.27560313e-01 
 7.65000000e-07  7.65000000e-07  7.01087620e-07  1.00819191e-06  9.97085207e-07  1.69817200e-06  7.09294936e-07  6.96033805e-01  7.27560310e-01 
 7.66000000e-07  7.66000000e-07  7.01929547e-07  1.00819191e-06  9.97086651e-07  1.69901537e-06  7.10144226e-07  6.96033805e-01  7.27560312e-01 
 7.67000000e-07  7.67000000e-07  7.02771267e-07  1.00819192e-06  9.97088099e-07  1.69985854e-06  7.10993306e-07  6.96033805e-01  7.27560311e-01 
 7.68000000e-07  7.68000000e-07  7.03612782e-07  1.00819191e-06  9.97089529e-07  1.70070149e-06  7.11842177e-07  6.96033805e-01  7.27560312e-01 
 7.69000000e-07  7.69000000e-07  7.04454086e-07  1.00819191e-06  9.97090966e-07  1.70154423e-06  7.12690828e-07  6.96033806e-01  7.27560310e-01 
 7.70000000e-07  7.70000000e-07  7.05295188e-07  1.00819191e-06  9.97092405e-07  1.70238676e-06  7.13539278e-07  6.96033805e-01  7.27560312e-01 
 7.71000000e-07  7.71000000e-07  7.06136067e-07  1.00819191e-06  9.97093837e-07  1.70322908e-06  7.14387497e-07  6.96033805e-01  7.27560310e-01 
 7.72000000e-07  7.72000000e-07  7.06976756e-07  1.00819193e-06  9.97095285e-07  1.70407121e-06  7.15235524e-07  6.96033804e-01  7.27560313e-01 
 7.73000000e-07  7.73000000e-07  7.07817209e-07  1.00819190e-06  9.97096693e-07  1.70491308e-06  7.16083310e-07  6.96033806e-01  7.27560308e-01 
 7.74000000e-07  7.74000000e-07  7.08657476e-07  1.00819191e-06  9.97098125e-07  1.70575478e-06  7.16930908e-07  6.96033805e-01  7.27560311e-01 
 7.75000000e-07  7.75000000e-07  7.09497529e-07  1.00819191e-06  9.97099550e-07  1.70659625e-06  7.17778284e-07  6.96033806e-01  7.27560310e-01 
 7.76000000e-07  7.76000000e-07  7.10337366e-07  1.00819192e-06  9.97100985e-07  1.70743753e-06  7.18625440e-07  6.96033805e-01  7.27560311e-01 
 7.77000000e-07  7.77000000e-07  7.11177000e-07  1.00819192e-06  9.97102411e-07  1.70827859e-06  7.19472391e-07  6.96033805e-01  7.27560310e-01 
 7.78000000e-07  7.78000000e-07  7.12016426e-07  1.00819193e-06  9.97103838e-07  1.70911944e-06  7.20319128e-07  6.96033804e-01  7.27560312e-01 
 7.79000000e-07  7.79000000e-07  7.12855636e-07  1.00819191e-06  9.97105243e-07  1.70996006e-06  7.21165650e-07  6.96033805e-01  7.27560313e-01 
 7.80000000e-07  7.80000000e-07  7.13694643e-07  1.00819193e-06  9.97106676e-07  1.71080049e-06  7.22011957e-07  6.96033804e-01  7.27560312e-01 
 7.81000000e-07  7.81000000e-07  7.14533440e-07  1.00819191e-06  9.97108069e-07  1.71164069e-06  7.22858056e-07  6.96033806e-01  7.27560312e-01 
 7.82000000e-07  7.82000000e-07  7.15372028e-07  1.00819192e-06  9.97109494e-07  1.71248070e-06  7.23703936e-07  6.96033805e-01  7.27560311e-01 
 7.83000000e-07  7.83000000e-07  7.16210403e-07  1.00819190e-06  9.97110892e-07  1.71332047e-06  7.24549604e-07  6.96033806e-01  7.27560311e-01 
 7.84000000e-07  7.84000000e-07  7.17048570e-07  1.00819192e-06  9.97112316e-07  1.71416006e-06  7.25395054e-07  6.96033805e-01  7.27560311e-01 
 7.85000000e-07  7.85000000e-07  7.17886522e-07  1.00819191e-06  9.97113725e-07  1.71499943e-06  7.26240292e-07  6.96033805e-01  7.27560312e-01 
 7.86000000e-07  7.86000000e-07  7.18724273e-07  1.00819192e-06  9.97115139e-07  1.71583859e-06  7.27085318e-07  6.96033805e-01  7.27560311e-01 
 7.87000000e-07  7.87000000e-07  7.19561815e-07  1.00819191e-06  9.97116526e-07  1.71667752e-06  7.27930137e-07  6.96033806e-01  7.27560311e-01 
 7.88000000e-07  7.88000000e-07  7.20399138e-07  1.00819193e-06  9.97117954e-07  1.71751627e-06  7.28774728e-07  6.96033804e-01  7.27560311e-01 
 7.89000000e-07  7.89000000e-07  7.21236253e-07  1.00819192e-06  9.97119344e-07  1.71835478e-06  7.29619108e-07  6.96033805e-01  7.27560312e-01 
 7.90000000e-07  7.90000000e-07  7.22073155e-07  1.00819193e-06  9.97120756e-07  1.71919309e-06  7.30463271e-07  6.96033804e-01  7.27560310e-01 
 7.91000000e-07  7.91000000e-07  7.22909855e-07  1.00819190e-06  9.97122131e-07  1.72003116e-06  7.31307233e-07  6.96033806e-01  7.27560310e-01 
 7.92000000e-07  7.92000000e-07  7.23746341e-07  1.00819192e-06  9.97123545e-07  1.72086906e-06  7.32150968e-07  6.96033804e-01  7.27560311e-01 
 7.93000000e-07  7.93000000e-07  7.24582620e-07  1.00819192e-06  9.97124937e-07  1.72170673e-06  7.32994501e-07  6.96033805e-01  7.27560313e-01 
 7.94000000e-07  7.94000000e-07  7.25418685e-07  1.00819192e-06  9.97126335e-07  1.72254419e-06  7.33837805e-07  6.96033805e-01  7.27560310e-01 
 7.95000000e-07  7.95000000e-07  7.26254548e-07  1.00819192e-06  9.97127724e-07  1.72338144e-06  7.34680912e-07  6.96033805e-01  7.27560311e-01 
 7.96000000e-07  7.96000000e-07  7.27090184e-07  1.00819190e-06  9.97129098e-07  1.72421846e-06  7.35523786e-07  6.96033806e-01  7.27560311e-01 
 7.97000000e-07  7.97000000e-07  7.27925622e-07  1.00819192e-06  9.97130508e-07  1.72505530e-06  7.36366458e-07  6.96033804e-01  7.27560311e-01 
 7.98000000e-07  7.98000000e-07  7.28760842e-07  1.00819191e-06  9.97131881e-07  1.72589190e-06  7.37208908e-07  6.96033805e-01  7.27560312e-01 
 7.99000000e-07  7.99000000e-07  7.29595854e-07  1.00819191e-06  9.97133260e-07  1.72672829e-06  7.38051145e-07  6.96033806e-01  7.27560310e-01 
 8.00000000e-07  8.00000000e-07  7.30430656e-07  1.00819192e-06  9.97134650e-07  1.72756449e-06  7.38893165e-07  6.96033805e-01  7.27560314e-01 
 8.01000000e-07  8.01000000e-07  7.31265246e-07  1.00819192e-06  9.97136032e-07  1.72840046e-06  7.39734974e-07  6.96033805e-01  7.27560310e-01 
 8.02000000e-07  8.02000000e-07  7.32099631e-07  1.00819191e-06  9.97137407e-07  1.72923622e-06  7.40576570e-07  6.96033805e-01  7.27560312e-01 
 8.03000000e-07  8.03000000e-07  7.32933788e-07  1.00819192e-06  9.97138793e-07  1.73007177e-06  7.41417931e-07  6.96033805e-01  7.27560311e-01 
 8.04000000e-07  8.04000000e-07  7.33767754e-07  1.00819191e-06  9.97140166e-07  1.73090710e-06  7.42259103e-07  6.96033805e-01  7.27560314e-01 
 8.05000000e-07  8.05000000e-07  7.34601494e-07  1.00819193e-06  9.97141550e-07  1.73174223e-06  7.43100042e-07  6.96033804e-01  7.27560310e-01 
 8.06000000e-07  8.06000000e-07  7.35435025e-07  1.00819191e-06  9.97142910e-07  1.73257712e-06  7.43940772e-07  6.96033805e-01  7.27560312e-01 
 8.07000000e-07  8.07000000e-07  7.36268346e-07  1.00819192e-06  9.97144285e-07  1.73341182e-06  7.44781280e-07  6.96033805e-01  7.27560310e-01 
 8.08000000e-07  8.08000000e-07  7.37101464e-07  1.00819190e-06  9.97145644e-07  1.73424629e-06  7.45621587e-07  6.96033806e-01  7.27560311e-01 
 8.09000000e-07  8.09000000e-07  7.37934363e-07  1.00819192e-06  9.97147021e-07  1.73508057e-06  7.46461670e-07  6.96033805e-01  7.27560311e-01 
 8.10000000e-07  8.10000000e-07  7.38767049e-07  1.00819192e-06  9.97148394e-07  1.73591463e-06  7.47301536e-07  6.96033805e-01  7.27560311e-01 
 8.11000000e-07  8.11000000e-07  7.39599530e-07  1.00819193e-06  9.97149764e-07  1.73674848e-06  7.48141191e-07  6.96033804e-01  7.27560312e-01 
 8.12000000e-07  8.12000000e-07  7.40431791e-07  1.00819191e-06  9.97151114e-07  1.73758208e-06  7.48980626e-07  6.96033805e-01  7.27560308e-01 
 8.13000000e-07  8.13000000e-07  7.41263849e-07  1.00819192e-06  9.97152489e-07  1.73841551e-06  7.49819847e-07  6.96033804e-01  7.27560312e-01 
 8.14000000e-07  8.14000000e-07  7.42095692e-07  1.00819192e-06  9.97153842e-07  1.73924871e-06  7.50658858e-07  6.96033805e-01  7.27560312e-01 
 8.15000000e-07  8.15000000e-07  7.42927318e-07  1.00819193e-06  9.97155212e-07  1.74008171e-06  7.51497639e-07  6.96033804e-01  7.27560310e-01 
 8.16000000e-07  8.16000000e-07  7.43758736e-07  1.00819191e-06  9.97156549e-07  1.74091447e-06  7.52336216e-07  6.96033806e-01  7.27560312e-01 
 8.17000000e-07  8.17000000e-07  7.44589931e-07  1.00819192e-06  9.97157917e-07  1.74174703e-06  7.53174560e-07  6.96033805e-01  7.27560309e-01 
 8.18000000e-07  8.18000000e-07  7.45420929e-07  1.00819192e-06  9.97159265e-07  1.74257938e-06  7.54012709e-07  6.96033805e-01  7.27560311e-01 
 8.19000000e-07  8.19000000e-07  7.46251711e-07  1.00819191e-06  9.97160612e-07  1.74341150e-06  7.54850634e-07  6.96033805e-01  7.27560311e-01 
 8.20000000e-07  8.20000000e-07  7.47082270e-07  1.00819192e-06  9.97161973e-07  1.74424343e-06  7.55688331e-07  6.96033805e-01  7.27560310e-01 
 8.21000000e-07  8.21000000e-07  7.47912635e-07  1.00819191e-06  9.97163310e-07  1.74507513e-06  7.56525827e-07  6.96033805e-01  7.27560312e-01 
 8.22000000e-07  8.22000000e-07  7.48742774e-07  1.00819192e-06  9.97164666e-07  1.74590662e-06  7.57363099e-07  6.96033805e-01  7.27560309e-01 
 8.23000000e-07  8.23000000e-07  7.49572713e-07  1.00819192e-06  9.97166005e-07  1.74673790e-06  7.58200168e-07  6.96033805e-01  7.27560313e-01 
 8.24000000e-07  8.24000000e-07  7.50402428e-07  1.00819192e-06  9.97167358e-07  1.74756897e-06  7.59037004e-07  6.96033804e-01  7.27560310e-01 
 8.25000000e-07  8.25000000e-07  7.51231935e-07  1.00819192e-06  9.97168700e-07  1.74839982e-06  7.59873629e-07  6.96033804e-01  7.27560313e-01 
 8.26000000e-07  8.26000000e-07  7.52061231e-07  1.00819192e-06  9.97170037e-07  1.74923045e-06  7.60710039e-07  6.96033804e-01  7.27560311e-01 
 8.27000000e-07  8.27000000e-07  7.52890314e-07  1.00819192e-06  9.97171373e-07  1.75006087e-06  7.61546233e-07  6.96033805e-01  7.27560312e-01 
 8.28000000e-07  8.28000000e-07  7.53719174e-07  1.00819192e-06  9.97172707e-07  1.75089107e-06  7.62382200e-07  6.96033805e-01  7.27560312e-01 
 8.29000000e-07  8.29000000e-07  7.54547829e-07  1.00819193e-06  9.97174054e-07  1.75172107e-06  7.63217957e-07  6.96033804e-01  7.27560310e-01 
