 v-sweep         i(VloutI)       i(VldumpI)      v(Vin)          v(Vgate)        v(d0)           i(vini)         i(vgatei)       v(vloutv)       v(vldumpv)      i(vout)         i(vdump)       
 6.22000000e-01  5.80255076e-11  5.68776109e-11  1.25465969e-01  5.97407247e-01  4.52622907e-10  1.22421184e-10  4.09470548e-12  1.25103833e-01  1.24589826e-01  7.09263759e-11  6.98303637e-11 
 6.23000000e-01  5.98031643e-11  5.85867081e-11  1.26477989e-01  5.98441088e-01  4.53471001e-10  1.25977451e-10  4.09782278e-12  1.26103354e-01  1.25571663e-01  7.25908222e-11  7.14113213e-11 
 6.24000000e-01  6.16535825e-11  6.03279757e-11  1.27484063e-01  5.99466258e-01  4.54319672e-10  1.29635858e-10  4.11339539e-12  1.27096495e-01  1.26546739e-01  7.43476392e-11  7.30935312e-11 
 6.25000000e-01  6.35426686e-11  6.21393794e-11  1.28485602e-01  6.00491510e-01  4.55169030e-10  1.33386635e-10  4.12854473e-12  1.28084743e-01  1.27516311e-01  7.60920216e-11  7.47899520e-11 
 6.26000000e-01  6.54925654e-11  6.39980502e-11  1.29484915e-01  6.01515096e-01  4.56018880e-10  1.37249323e-10  4.15395669e-12  1.29070316e-01  1.28482511e-01  7.79660780e-11  7.64917019e-11 
 6.27000000e-01  6.75052053e-11  6.59064548e-11  1.30479485e-01  6.02542517e-01  4.56869316e-10  1.41226586e-10  4.15959454e-12  1.30050768e-01  1.29443154e-01  7.98898725e-11  7.83231258e-11 
 6.28000000e-01  6.95721839e-11  6.78638187e-11  1.31467898e-01  6.03567044e-01  4.57720372e-10  1.45304213e-10  4.16704171e-12  1.31024677e-01  1.30396803e-01  8.18118906e-11  8.01794187e-11 
 6.29000000e-01  7.16967783e-11  6.98655116e-11  1.32451675e-01  6.04586219e-01  4.58571953e-10  1.49490198e-10  4.17819251e-12  1.31993510e-01  1.31344765e-01  8.38422665e-11  8.20410406e-11 
 6.30000000e-01  7.38889914e-11  7.19285465e-11  1.33430023e-01  6.05612043e-01  4.59424155e-10  1.53802304e-10  4.17847527e-12  1.32956533e-01  1.32286452e-01  8.59081695e-11  8.40376657e-11 
 6.31000000e-01  7.61348088e-11  7.40460944e-11  1.34396029e-01  6.06635306e-01  4.60276987e-10  1.58222768e-10  4.17202210e-12  1.33906906e-01  1.33215042e-01  8.80682194e-11  8.60183036e-11 
 6.32000000e-01  7.84502769e-11  7.62190694e-11  1.35361254e-01  6.07653242e-01  4.61130404e-10  1.62767577e-10  4.17916916e-12  1.34855940e-01  1.34141563e-01  9.02620201e-11  8.81144047e-11 
 6.33000000e-01  8.08375516e-11  7.84604909e-11  1.36320885e-01  6.08669141e-01  4.61984318e-10  1.67447389e-10  4.20950774e-12  1.35798896e-01  1.35061407e-01  9.25091115e-11  9.02105057e-11 
 6.34000000e-01  8.32872052e-11  8.07468497e-11  1.37271355e-01  6.09688290e-01  4.62838952e-10  1.72240000e-10  4.20060861e-12  1.36732402e-01  1.35971535e-01  9.48485734e-11  9.24185173e-11 
 6.35000000e-01  8.58115455e-11  8.30929639e-11  1.38213384e-01  6.10705254e-01  4.63694093e-10  1.77172055e-10  4.21812585e-12  1.37657020e-01  1.36872147e-01  9.72573133e-11  9.46442924e-11 
 6.36000000e-01  8.84018562e-11  8.54966780e-11  1.39149904e-01  6.11719649e-01  4.64549866e-10  1.82235560e-10  4.22107314e-12  1.38575654e-01  1.37766124e-01  9.97157912e-11  9.68913838e-11 
 6.37000000e-01  9.10963093e-11  8.79779839e-11  1.40088925e-01  6.12734411e-01  4.65406217e-10  1.87441174e-10  4.22769285e-12  1.39496203e-01  1.38661451e-01  1.02280850e-10  9.92823601e-11 
 6.38000000e-01  9.38451698e-11  9.05185900e-11  1.41013946e-01  6.13746027e-01  4.66263216e-10  1.92777350e-10  4.24737155e-12  1.40402414e-01  1.39541890e-01  1.04899200e-10  1.01683995e-10 
 6.39000000e-01  9.66620305e-11  9.31258027e-11  1.41931559e-01  6.14762865e-01  4.67120775e-10  1.98264516e-10  4.23482083e-12  1.41300844e-01  1.40414087e-01  1.07599263e-10  1.04176223e-10 
 6.40000000e-01  9.95817463e-11  9.57998702e-11  1.42845346e-01  6.15773239e-01  4.67978945e-10  2.03900896e-10  4.25747111e-12  1.42194862e-01  1.41281226e-01  1.10395248e-10  1.06732401e-10 
 6.41000000e-01  1.02563792e-10  9.85395485e-11  1.43750513e-01  6.16784480e-01  4.68837672e-10  2.09685602e-10  4.25313430e-12  1.43079856e-01  1.42138762e-01  1.13262288e-10  1.09373843e-10 
 6.42000000e-01  1.05657225e-10  1.01340805e-10  1.44647392e-01  6.17792716e-01  4.69696998e-10  2.15634621e-10  4.27389200e-12  1.43956061e-01  1.42987064e-01  1.16198606e-10  1.12047260e-10 
 6.43000000e-01  1.08821444e-10  1.04234273e-10  1.45538942e-01  6.18802288e-01  4.70557028e-10  2.21732854e-10  4.28474617e-12  1.44826502e-01  1.43828908e-01  1.19252164e-10  1.14789955e-10 
 6.44000000e-01  1.12094173e-10  1.07178138e-10  1.46417893e-01  6.19813110e-01  4.71417567e-10  2.27998065e-10  4.27134196e-12  1.45684015e-01  1.44657806e-01  1.22378552e-10  1.17625021e-10 
 6.45000000e-01  1.15444777e-10  1.10211890e-10  1.47296859e-01  6.20818391e-01  4.72278708e-10  2.34425812e-10  4.29435307e-12  1.46540857e-01  1.45484909e-01  1.25602639e-10  1.20540022e-10 
 6.46000000e-01  1.18902170e-10  1.13313582e-10  1.48166062e-01  6.21825165e-01  4.73140486e-10  2.41031195e-10  4.29837763e-12  1.47387536e-01  1.46301517e-01  1.28892452e-10  1.23520749e-10 
 6.47000000e-01  1.22451580e-10  1.16477036e-10  1.49021936e-01  6.22830774e-01  4.74002850e-10  2.47804444e-10  4.31115213e-12  1.48220568e-01  1.47104279e-01  1.32297728e-10  1.26544109e-10 
 6.48000000e-01  1.26086518e-10  1.19752852e-10  1.49871191e-01  6.23835891e-01  4.74865872e-10  2.54766874e-10  4.32442103e-12  1.49046489e-01  1.47899068e-01  1.35807809e-10  1.29650957e-10 
 6.49000000e-01  1.29844788e-10  1.23076701e-10  1.50714032e-01  6.24840210e-01  4.75729406e-10  2.61902500e-10  4.33526999e-12  1.49865521e-01  1.48686769e-01  1.39417367e-10  1.32869715e-10 
 6.50000000e-01  1.33718103e-10  1.26490060e-10  1.51549613e-01  6.25845820e-01  4.76593617e-10  2.69233524e-10  4.33276158e-12  1.50676843e-01  1.49466235e-01  1.43112189e-10  1.36122225e-10 
 6.51000000e-01  1.37694302e-10  1.29990510e-10  1.52376562e-01  6.26847287e-01  4.77458394e-10  2.76759948e-10  4.35477175e-12  1.51479023e-01  1.50235913e-01  1.46952672e-10  1.39534606e-10 
 6.52000000e-01  1.41792751e-10  1.33588315e-10  1.53197420e-01  6.27850011e-01  4.78323838e-10  2.84482660e-10  4.35476828e-12  1.52274659e-01  1.50998621e-01  1.50945922e-10  1.42986067e-10 
 6.53000000e-01  1.46000993e-10  1.37247631e-10  1.54004355e-01  6.28853448e-01  4.79189810e-10  2.92401658e-10  4.35037596e-12  1.53056130e-01  1.51747173e-01  1.54974700e-10  1.46481938e-10 
 6.54000000e-01  1.50331457e-10  1.40996520e-10  1.54802981e-01  6.29853480e-01  4.80056433e-10  3.00530267e-10  4.37622161e-12  1.53828786e-01  1.52486244e-01  1.59147362e-10  1.50095048e-10 
 6.55000000e-01  1.54777108e-10  1.44841867e-10  1.55592517e-01  6.30856333e-01  4.80923707e-10  3.08870263e-10  4.36293363e-12  1.54592034e-01  1.53215656e-01  1.63410618e-10  1.53812962e-10 
 6.56000000e-01  1.59362770e-10  1.48777070e-10  1.56377059e-01  6.31854446e-01  4.81791530e-10  3.17424309e-10  4.38809752e-12  1.55349679e-01  1.53938822e-01  1.67876379e-10  1.57582392e-10 
 6.57000000e-01  1.64053773e-10  1.52797950e-10  1.57145300e-01  6.32854932e-01  4.82660058e-10  3.26203065e-10  4.38406603e-12  1.56090912e-01  1.54645631e-01  1.72370562e-10  1.61476166e-10 
 6.58000000e-01  1.68920267e-10  1.56907375e-10  1.57908963e-01  6.33852201e-01  4.83529125e-10  3.35204753e-10  4.39902281e-12  1.56826993e-01  1.55346988e-01  1.77101001e-10  1.65428560e-10 
 6.59000000e-01  1.73897127e-10  1.61116772e-10  1.58662214e-01  6.34852901e-01  4.84398847e-10  3.44441808e-10  4.38283784e-12  1.57552401e-01  1.56037281e-01  1.81906046e-10  1.69453784e-10 
 6.60000000e-01  1.79039582e-10  1.65419002e-10  1.59407848e-01  6.35849978e-01  4.85269179e-10  3.53913343e-10  4.38873590e-12  1.58269722e-01  1.56719215e-01  1.86886950e-10  1.73631776e-10 
 6.61000000e-01  1.84305154e-10  1.69821661e-10  1.60140748e-01  6.36847224e-01  4.86140105e-10  3.63631791e-10  4.39768534e-12  1.58974072e-01  1.57387973e-01  1.91946015e-10  1.77857729e-10 
 6.62000000e-01  1.89738897e-10  1.74308543e-10  1.60862934e-01  6.37841483e-01  4.87011689e-10  3.73598041e-10  4.43786674e-12  1.59667352e-01  1.58045621e-01  1.97193373e-10  1.82229343e-10 
 6.63000000e-01  1.95318260e-10  1.78913999e-10  1.61578225e-01  6.38837946e-01  4.87883817e-10  3.83819199e-10  4.43885380e-12  1.60353392e-01  1.58695590e-01  2.02600603e-10  1.86640037e-10 
 6.64000000e-01  2.01073625e-10  1.83607193e-10  1.62279644e-01  6.39833911e-01  4.88756616e-10  3.94303257e-10  4.43465924e-12  1.61025386e-01  1.59331799e-01  2.08132178e-10  1.91207050e-10 
 6.65000000e-01  2.06991715e-10  1.88387824e-10  1.62973894e-01  6.40829650e-01  4.89630000e-10  4.05044887e-10  4.44842600e-12  1.61689878e-01  1.59960378e-01  2.13908891e-10  1.95781169e-10 
 6.66000000e-01  2.13066895e-10  1.93304890e-10  1.63658875e-01  6.41823509e-01  4.90504121e-10  4.16065404e-10  4.46105479e-12  1.62344745e-01  1.60578908e-01  2.19745999e-10  2.00614636e-10 
 6.67000000e-01  2.19338083e-10  1.98290235e-10  1.64328902e-01  6.42818588e-01  4.91378726e-10  4.27367475e-10  4.46387892e-12  1.62984628e-01  1.61182919e-01  2.25858443e-10  2.05417905e-10 
 6.68000000e-01  2.25768663e-10  2.03407888e-10  1.64991424e-01  6.43811727e-01  4.92254007e-10  4.38941328e-10  4.47272601e-12  1.63616676e-01  1.61778779e-01  2.32038389e-10  2.10320650e-10 
 6.69000000e-01  2.32400219e-10  2.08603364e-10  1.65640217e-01  6.44804751e-01  4.93129990e-10  4.50812720e-10  4.47243284e-12  1.64234903e-01  1.62361251e-01  2.38472353e-10  2.15383267e-10 
 6.70000000e-01  2.39207828e-10  2.13923379e-10  1.66280657e-01  6.45798882e-01  4.94006485e-10  4.62978988e-10  4.45800168e-12  1.64844575e-01  1.62935043e-01  2.45083953e-10  2.20534702e-10 
 6.71000000e-01  2.46221798e-10  2.19345207e-10  1.66911112e-01  6.46789910e-01  4.94883640e-10  4.75450790e-10  4.48587348e-12  1.65443974e-01  1.63498670e-01  2.51871413e-10  2.25808705e-10 
 6.72000000e-01  2.53447118e-10  2.24861778e-10  1.67527586e-01  6.47782298e-01  4.95761462e-10  4.88236118e-10  4.47992685e-12  1.66029457e-01  1.64048871e-01  2.58911115e-10  2.31120012e-10 
 6.73000000e-01  2.60884247e-10  2.30487445e-10  1.68136534e-01  6.48772390e-01  4.96639894e-10  5.01330533e-10  4.51155606e-12  1.66607104e-01  1.64591186e-01  2.66128453e-10  2.36582309e-10 
 6.74000000e-01  2.68552950e-10  2.36224202e-10  1.68730608e-01  6.49762388e-01  4.97518938e-10  5.14750020e-10  4.53467819e-12  1.67169986e-01  1.65119289e-01  2.73576717e-10  2.42167175e-10 
 6.75000000e-01  2.76405530e-10  2.42095050e-10  1.69317192e-01  6.50754740e-01  4.98398663e-10  5.28512345e-10  4.51592583e-12  1.67725210e-01  1.65639712e-01  2.81156431e-10  2.47871057e-10 
 6.76000000e-01  2.84488986e-10  2.48057145e-10  1.69887926e-01  6.51744831e-01  4.99278926e-10  5.42605072e-10  4.51804913e-12  1.68264728e-01  1.66144982e-01  2.89020363e-10  2.53649546e-10 
 6.77000000e-01  2.92846582e-10  2.54101671e-10  1.70449173e-01  6.52733367e-01  5.00159879e-10  5.57037971e-10  4.53707384e-12  1.68794635e-01  1.66641278e-01  2.97101010e-10  2.59497313e-10 
 6.78000000e-01  3.01432011e-10  2.60291789e-10  1.70999926e-01  6.53722631e-01  5.01041441e-10  5.71833247e-10  4.55055438e-12  1.69314053e-01  1.67127255e-01  3.05474757e-10  2.65526268e-10 
 6.79000000e-01  3.10280352e-10  2.66566223e-10  1.71537125e-01  6.54712176e-01  5.01923689e-10  5.86982019e-10  4.54686289e-12  1.69820100e-01  1.67600642e-01  3.14095416e-10  2.71633382e-10 
 6.80000000e-01  3.19375014e-10  2.72947613e-10  1.72062974e-01  6.55699328e-01  5.02806534e-10  6.02505601e-10  4.57428366e-12  1.70314769e-01  1.68063049e-01  3.22907923e-10  2.77818657e-10 
 6.81000000e-01  3.28762090e-10  2.79433889e-10  1.72577298e-01  6.56687139e-01  5.03690004e-10  6.18397777e-10  4.58441445e-12  1.70798068e-01  1.68514877e-01  3.32045502e-10  2.84121171e-10 
 6.82000000e-01  3.38417406e-10  2.86026068e-10  1.73078620e-01  6.57676680e-01  5.04574163e-10  6.34677200e-10  4.53979215e-12  1.71268641e-01  1.68954715e-01  3.41447759e-10  2.90505398e-10 
 6.83000000e-01  3.48341285e-10  2.92750093e-10  1.73570346e-01  6.58663676e-01  5.05458877e-10  6.51351861e-10  4.57398529e-12  1.71729578e-01  1.69385279e-01  3.51079166e-10  2.97076141e-10 
 6.84000000e-01  3.58612261e-10  2.99539584e-10  1.74048798e-01  6.59649472e-01  5.06344327e-10  6.68433309e-10  4.61078398e-12  1.72177437e-01  1.69803763e-01  3.61071173e-10  3.03685965e-10 
 6.85000000e-01  3.69139353e-10  3.06446566e-10  1.74515640e-01  6.60636808e-01  5.07230329e-10  6.85902002e-10  4.59298398e-12  1.72614027e-01  1.70211662e-01  3.71320752e-10  3.10420134e-10 
 6.86000000e-01  3.80042072e-10  3.13437992e-10  1.74967638e-01  6.61622857e-01  5.08117098e-10  7.03813008e-10  4.59881265e-12  1.73036069e-01  1.70606283e-01  3.81968235e-10  3.17209370e-10 
 6.87000000e-01  3.91197403e-10  3.20568240e-10  1.75408555e-01  6.62608594e-01  5.09004397e-10  7.22123694e-10  4.61516589e-12  1.73447319e-01  1.70990568e-01  3.92791577e-10  3.24144267e-10 
 6.88000000e-01  4.02810384e-10  3.27686790e-10  1.75838494e-01  6.63594145e-01  5.09892356e-10  7.40884687e-10  4.61541916e-12  1.73847797e-01  1.71365745e-01  4.04105194e-10  3.31089822e-10 
 6.89000000e-01  4.14672613e-10  3.35027185e-10  1.76258074e-01  6.64579834e-01  5.10780974e-10  7.60095986e-10  4.61431067e-12  1.74238150e-01  1.71730849e-01  4.15642631e-10  3.38232553e-10 
 6.90000000e-01  4.26931026e-10  3.42391217e-10  1.76663211e-01  6.65563907e-01  5.11670179e-10  7.79749598e-10  4.63790464e-12  1.74614513e-01  1.72083425e-01  4.27636593e-10  3.45421469e-10 
 6.91000000e-01  4.39604767e-10  3.49842011e-10  1.77055355e-01  6.66548595e-01  5.12560120e-10  7.99865063e-10  4.63595481e-12  1.74978346e-01  1.72424865e-01  4.40012471e-10  3.52718743e-10 
 6.92000000e-01  4.52616711e-10  3.57392023e-10  1.77437763e-01  6.67532922e-01  5.13450676e-10  8.20454815e-10  4.65296551e-12  1.75332699e-01  1.72757503e-01  4.52711646e-10  3.60085295e-10 
 6.93000000e-01  4.66058517e-10  3.65005212e-10  1.77806025e-01  6.68517545e-01  5.14341879e-10  8.41533954e-10  4.64597111e-12  1.75673458e-01  1.73078017e-01  4.65817607e-10  3.67496256e-10 
 6.94000000e-01  4.79912155e-10  3.72699263e-10  1.78164394e-01  6.69500567e-01  5.15233706e-10  8.63093597e-10  4.66382835e-12  1.76004605e-01  1.73389917e-01  4.79303708e-10  3.75038667e-10 
 6.95000000e-01  4.94209495e-10  3.80435964e-10  1.78509500e-01  6.70483481e-01  5.16126221e-10  8.85152396e-10  4.68001853e-12  1.76323033e-01  1.73690529e-01  4.93262320e-10  3.82556209e-10 
 6.96000000e-01  5.08980143e-10  3.88221243e-10  1.78840177e-01  6.71467063e-01  5.17019368e-10  9.07728115e-10  4.67259738e-12  1.76627696e-01  1.73979048e-01  5.07695219e-10  3.90230070e-10 
 6.97000000e-01  5.24162897e-10  3.96130480e-10  1.79162482e-01  6.72450252e-01  5.17913148e-10  9.30824307e-10  4.67327912e-12  1.76924271e-01  1.74260101e-01  5.22502930e-10  3.97944788e-10 
 6.98000000e-01  5.39900288e-10  4.03979773e-10  1.79470883e-01  6.73432565e-01  5.18807561e-10  9.54442747e-10  4.68399972e-12  1.77207580e-01  1.74530132e-01  5.37889733e-10  4.05657730e-10 
 6.99000000e-01  5.56034790e-10  4.11979547e-10  1.79771095e-01  6.74414459e-01  5.19702735e-10  9.78603865e-10  4.69634401e-12  1.77483005e-01  1.74792602e-01  5.53619373e-10  4.13439949e-10 
 7.00000000e-01  5.72754508e-10  4.19980537e-10  1.80055448e-01  6.75396149e-01  5.20598468e-10  1.00332453e-09  4.71528025e-12  1.77743365e-01  1.75042084e-01  5.69951197e-10  4.21284341e-10 
 7.01000000e-01  5.89998834e-10  4.28013723e-10  1.80331665e-01  6.76377921e-01  5.21494845e-10  1.02860920e-09  4.70360903e-12  1.77995949e-01  1.75284994e-01  5.86808824e-10  4.29162483e-10 
 7.02000000e-01  6.07784828e-10  4.36050508e-10  1.80595063e-01  6.77360182e-01  5.22391927e-10  1.05447118e-09  4.69983254e-12  1.78236403e-01  1.75517431e-01  6.04135408e-10  4.37005099e-10 
 7.03000000e-01  6.26115598e-10  4.44167331e-10  1.80849496e-01  6.78340371e-01  5.23289630e-10  1.08091047e-09  4.72819006e-12  1.78468249e-01  1.75742166e-01  6.22041085e-10  4.45025350e-10 
 7.04000000e-01  6.45062077e-10  4.52243980e-10  1.81090442e-01  6.79320512e-01  5.24187990e-10  1.10794307e-09  4.75916355e-12  1.78687351e-01  1.75956132e-01  6.40586251e-10  4.52962112e-10 
 7.05000000e-01  6.64658171e-10  4.60280764e-10  1.81320782e-01  6.80301772e-01  5.25087098e-10  1.13558940e-09  4.73831564e-12  1.78896475e-01  1.76161890e-01  6.59762023e-10  4.60794070e-10 
 7.06000000e-01  6.84848398e-10  4.68319129e-10  1.81542088e-01  6.81281895e-01  5.25986721e-10  1.16384502e-09  4.75845405e-12  1.79097011e-01  1.76360278e-01  6.79474255e-10  4.68661554e-10 
 7.07000000e-01  7.05715849e-10  4.76333665e-10  1.81749021e-01  6.82262270e-01  5.26887118e-10  1.19274102e-09  4.75212231e-12  1.79284026e-01  1.76546996e-01  6.99859726e-10  4.76585882e-10 
 7.08000000e-01  7.27179898e-10  4.84415967e-10  1.81950335e-01  6.83241854e-01  5.27788139e-10  1.22228627e-09  4.77512474e-12  1.79465667e-01  1.76729108e-01  7.20868698e-10  4.84472906e-10 
 7.09000000e-01  7.49314082e-10  4.92463543e-10  1.82139790e-01  6.84222228e-01  5.28689822e-10  1.25248523e-09  4.74451554e-12  1.79636213e-01  1.76901742e-01  7.42497619e-10  4.92427432e-10 
 7.10000000e-01  7.72253334e-10  5.00355793e-10  1.82319963e-01  6.85200999e-01  5.29592144e-10  1.28334587e-09  4.79028969e-12  1.79797954e-01  1.77067487e-01  7.64941888e-10  5.00126163e-10 
 7.11000000e-01  7.95825815e-10  5.08321898e-10  1.82490734e-01  6.86180154e-01  5.30495169e-10  1.31488243e-09  4.77966972e-12  1.79950896e-01  1.77225342e-01  7.87995447e-10  5.08011411e-10 
 7.12000000e-01  8.20091840e-10  5.16290108e-10  1.82655226e-01  6.87159196e-01  5.31398827e-10  1.34711886e-09  4.78652014e-12  1.80097912e-01  1.77378229e-01  8.11684941e-10  5.15816723e-10 
 7.13000000e-01  8.45185382e-10  5.24152847e-10  1.82806896e-01  6.88138054e-01  5.32303209e-10  1.38007117e-09  4.78627381e-12  1.80232899e-01  1.77521104e-01  8.36260838e-10  5.23565191e-10 
 7.14000000e-01  8.71156870e-10  5.31805410e-10  1.82950195e-01  6.89116800e-01  5.33208175e-10  1.41372603e-09  4.78863997e-12  1.80360067e-01  1.77658070e-01  8.61660965e-10  5.31096944e-10 
 7.15000000e-01  8.97794347e-10  5.39575907e-10  1.83088301e-01  6.90094672e-01  5.34113848e-10  1.44812873e-09  4.81447174e-12  1.80482291e-01  1.77790283e-01  8.87698803e-10  5.38785017e-10 
 7.16000000e-01  9.25261544e-10  5.47221703e-10  1.83217910e-01  6.91072509e-01  5.35020158e-10  1.48326684e-09  4.82682644e-12  1.80596583e-01  1.77916119e-01  9.14576859e-10  5.46295453e-10 
 7.17000000e-01  9.53579413e-10  5.54813287e-10  1.83339340e-01  6.92050673e-01  5.35927195e-10  1.51916701e-09  4.82675878e-12  1.80703243e-01  1.78035519e-01  9.42240064e-10  5.53786350e-10 
 7.18000000e-01  9.82772623e-10  5.62303351e-10  1.83453656e-01  6.93028618e-01  5.36834878e-10  1.55584079e-09  4.81169445e-12  1.80803247e-01  1.78149540e-01  9.70855396e-10  5.61199087e-10 
 7.19000000e-01  1.01285678e-09  5.69669284e-10  1.83557342e-01  6.94005529e-01  5.37743214e-10  1.59329527e-09  4.84052902e-12  1.80893286e-01  1.78254981e-01  1.00029318e-09  5.68457281e-10 
 7.20000000e-01  1.04377633e-09  5.77004537e-10  1.83657763e-01  6.94982769e-01  5.38652248e-10  1.63156511e-09  4.84900835e-12  1.80980273e-01  1.78358015e-01  1.03054809e-09  5.75724357e-10 
 7.21000000e-01  1.07550613e-09  5.84352956e-10  1.83752588e-01  6.95959620e-01  5.39561955e-10  1.67065206e-09  4.86958217e-12  1.81062014e-01  1.78456290e-01  1.06155440e-09  5.82980775e-10 
 7.22000000e-01  1.10835219e-09  5.91419843e-10  1.83838743e-01  6.96936916e-01  5.40472312e-10  1.71056858e-09  4.86321573e-12  1.81135698e-01  1.78548492e-01  1.09369580e-09  5.89954752e-10 
 7.23000000e-01  1.14201652e-09  5.98511064e-10  1.83921441e-01  6.97913609e-01  5.41383370e-10  1.75132264e-09  4.87408204e-12  1.81206137e-01  1.78637590e-01  1.12660992e-09  5.96957150e-10 
 7.24000000e-01  1.17653247e-09  6.05603591e-10  1.83996562e-01  6.98890492e-01  5.42295104e-10  1.79294535e-09  4.85318209e-12  1.81269521e-01  1.78720228e-01  1.16040155e-09  6.03995076e-10 
 7.25000000e-01  1.21219644e-09  6.12425708e-10  1.84068963e-01  6.99866261e-01  5.43207478e-10  1.83544469e-09  4.88521376e-12  1.81330299e-01  1.78801557e-01  1.19529986e-09  6.10725692e-10 
 7.26000000e-01  1.24888329e-09  6.19159805e-10  1.84133720e-01  7.00842528e-01  5.44120529e-10  1.87883931e-09  4.89695264e-12  1.81383982e-01  1.78876754e-01  1.23117516e-09  6.17383478e-10 
 7.27000000e-01  1.28638045e-09  6.25954454e-10  1.84194856e-01  7.01818383e-01  5.45034292e-10  1.92313188e-09  4.90531400e-12  1.81434285e-01  1.78948462e-01  1.26785693e-09  6.24119423e-10 
 7.28000000e-01  1.32489178e-09  6.32649414e-10  1.84253289e-01  7.02794476e-01  5.45948761e-10  1.96835526e-09  4.89229837e-12  1.81482077e-01  1.79018173e-01  1.30555655e-09  6.30789643e-10 
 7.29000000e-01  1.36457403e-09  6.39129863e-10  1.84304118e-01  7.03769878e-01  5.46863840e-10  2.01452721e-09  4.92467699e-12  1.81522739e-01  1.79081990e-01  1.34436817e-09  6.37200515e-10 
 7.30000000e-01  1.40529004e-09  6.45540298e-10  1.84352694e-01  7.04745867e-01  5.47779652e-10  2.06165307e-09  4.90538166e-12  1.81561332e-01  1.79144039e-01  1.38425271e-09  6.43552767e-10 
 7.31000000e-01  1.44692280e-09  6.52009057e-10  1.84397548e-01  7.05720819e-01  5.48696110e-10  2.10975415e-09  4.93747057e-12  1.81596402e-01  1.79202441e-01  1.42494905e-09  6.49956533e-10 
 7.32000000e-01  1.48958299e-09  6.58418600e-10  1.84440143e-01  7.06696219e-01  5.49613295e-10  2.15883666e-09  4.93047443e-12  1.81629402e-01  1.79258984e-01  1.46667567e-09  6.56317667e-10 
